id,"name",elevation,"timestamp",strength,latitude,longitude
1994,"UCLA_SECURE_RES",0,"2018-04-19 15:46:50",-77,34.070139,-118.450281
1995,"UCLA_WEB_RES",0,"2018-04-19 15:46:50",-77,34.070139,-118.450281
1996,"UCLA_WIFI_RES",0,"2018-04-19 15:46:50",-77,34.070139,-118.450281
1997,"UCLA_WEB_RES",0,"2018-04-19 15:52:00",-82,34.070030,-118.450273
1998,"UCLA_WIFI_RES",0,"2018-04-19 15:52:00",-82,34.070030,-118.450273
1999,"UCLA_SECURE_RES",0,"2018-04-19 15:52:00",-83,34.070030,-118.450273
2000,"UCLA_WEB_RES",0,"2018-04-19 15:57:10",-76,34.070038,-118.450260
2001,"UCLA_WIFI_RES",0,"2018-04-19 15:57:10",-76,34.070038,-118.450260
2002,"UCLA_SECURE_RES",0,"2018-04-19 15:57:10",-76,34.070038,-118.450260
2003,"UCLA_WEB_RES",0,"2018-04-19 16:02:20",-78,34.070150,-118.450270
2004,"UCLA_SECURE_RES",0,"2018-04-19 16:02:20",-78,34.070150,-118.450270
2005,"UCLA_WIFI_RES",0,"2018-04-19 16:02:20",-78,34.070150,-118.450270
2006,"UCLA_WIFI_RES",0,"2018-04-19 16:07:30",-70,34.070155,-118.450275
2007,"UCLA_SECURE_RES",0,"2018-04-19 16:07:30",-70,34.070155,-118.450275
2008,"UCLA_WEB_RES",0,"2018-04-19 16:07:30",-69,34.070155,-118.450275
2009,"UCLA_WEB_RES",0,"2018-04-19 16:38:31",-66,34.070165,-118.450287
2010,"UCLA_WIFI_RES",0,"2018-04-19 16:38:31",-66,34.070165,-118.450287
2011,"UCLA_SECURE_RES",0,"2018-04-19 16:38:31",-66,34.070165,-118.450287
2012,"eduroam",0,"2018-04-19 16:55:25",-90,34.070449,-118.449914
2013,"UCLA_WEB",0,"2018-04-19 16:55:25",-89,34.070449,-118.449914
2014,"UCLA_WIFI",0,"2018-04-19 16:55:25",-91,34.070449,-118.449914
2015,"UCLA_WIFI",104,"2018-04-19 17:02:45",-86,34.072693,-118.449491
2016,"UCLA_WEB",104,"2018-04-19 17:02:45",-79,34.072693,-118.449491
2017,"UCLA_SECURE_RES",104,"2018-04-19 17:02:45",-89,34.072693,-118.449491
2018,"eduroam",104,"2018-04-19 17:02:45",-83,34.072693,-118.449491
2019,"UCLA_WEB_RES",104,"2018-04-19 17:02:46",-87,34.072693,-118.449491
2020,"UCLA_WIFI_RES",104,"2018-04-19 17:02:46",-88,34.072693,-118.449491
2021,"UCLA_WIFI",0,"2018-04-19 17:15:49",-83,34.074177,-118.439973
2022,"UCLA_WEB",0,"2018-04-19 17:15:49",-83,34.074177,-118.439973
2023,"eduroam",0,"2018-04-19 17:15:49",-83,34.074177,-118.439973
2024,"eduroam",0,"2018-04-19 18:00:25",-77,34.074985,-118.441315
2025,"UCLA_WIFI",0,"2018-04-19 18:00:25",-76,34.074985,-118.441315
2026,"UCLA_WEB",0,"2018-04-19 18:00:25",-76,34.074985,-118.441315
2027,"eduroam",90,"2018-04-19 18:06:53",-87,34.074146,-118.442696
2028,"UCLA_WIFI",90,"2018-04-19 18:06:53",-88,34.074146,-118.442696
2029,"UCLA_WEB",90,"2018-04-19 18:06:53",-87,34.074146,-118.442696
2030,"eduroam",93,"2018-04-19 18:12:02",-75,34.073097,-118.446595
2031,"UCLA_WEB",93,"2018-04-19 18:12:02",-77,34.073097,-118.446595
2032,"UCLA_WIFI",93,"2018-04-19 18:12:02",-87,34.073097,-118.446595
2033,"UCLA_SECURE_RES",121,"2018-04-19 18:17:12",-84,34.070786,-118.449466
2034,"eduroam",121,"2018-04-19 18:17:12",-82,34.070786,-118.449466
2035,"UCLA_WIFI",121,"2018-04-19 18:17:12",-82,34.070786,-118.449466
2036,"UCLA_WEB",121,"2018-04-19 18:17:12",-82,34.070786,-118.449466
2037,"UCLA_WEB_RES",121,"2018-04-19 18:17:12",-90,34.070786,-118.449466
2038,"UCLA_WIFI_RES",121,"2018-04-19 18:17:12",-91,34.070786,-118.449466
2039,"UCLA_SECURE_RES",0,"2018-04-19 18:23:09",-79,34.069994,-118.449769
2040,"UCLA_WIFI_RES",0,"2018-04-19 18:23:09",-89,34.069994,-118.449769
2041,"UCLA_WEB_RES",0,"2018-04-19 18:23:09",-90,34.069994,-118.449769
2042,"UCLA_SECURE_RES",0,"2018-04-19 18:28:19",-73,34.070150,-118.450238
2043,"UCLA_WEB_RES",0,"2018-04-19 18:28:19",-86,34.070150,-118.450238
2044,"UCLA_WIFI_RES",0,"2018-04-19 18:28:19",-87,34.070150,-118.450238
2045,"UCLA_WIFI_RES",102,"2018-04-19 18:45:26",-48,34.071264,-118.449720
2046,"UCLA_WEB_RES",102,"2018-04-19 18:45:26",-48,34.071264,-118.449720
2047,"UCLA_WIFI",102,"2018-04-19 18:45:26",-76,34.071264,-118.449720
2048,"UCLA_SECURE_RES",102,"2018-04-19 18:45:26",-48,34.071264,-118.449720
2049,"eduroam",102,"2018-04-19 18:45:26",-61,34.071264,-118.449720
2050,"UCLA_WEB",102,"2018-04-19 18:45:26",-61,34.071264,-118.449720
2051,"UCLA_WEB_RES",0,"2018-04-19 18:51:04",-61,34.071475,-118.449785
2052,"UCLA_SECURE_RES",0,"2018-04-19 18:51:04",-62,34.071475,-118.449785
2053,"UCLA_WIFI_RES",0,"2018-04-19 18:51:04",-62,34.071475,-118.449785
2054,"eduroam",0,"2018-04-19 18:51:04",-81,34.071475,-118.449785
2055,"UCLA_WEB",0,"2018-04-19 18:51:04",-81,34.071475,-118.449785
2056,"UCLA_WIFI",0,"2018-04-19 18:51:04",-81,34.071475,-118.449785
2057,"UCLA_SECURE_RES",134.325,"2018-04-19 19:19:37",-60,34.073334,-118.449892
2058,"UCLA_SECURE_RES",134.321,"2018-04-19 19:31:38",-65,34.073317,-118.449915
2059,"UCLA_SECURE_RES",134,"2018-04-19 19:43:02",-67,34.073328,-118.449915
2060,"UCLA_WEB_RES",0,"2018-04-19 19:57:29",-45,34.071575,-118.449747
2061,"UCLA_WIFI",0,"2018-04-19 19:57:29",-71,34.071575,-118.449747
2062,"UCLA_SECURE_RES",0,"2018-04-19 19:57:29",-46,34.071575,-118.449747
2063,"UCLA_WIFI_RES",0,"2018-04-19 19:57:29",-46,34.071575,-118.449747
2064,"UCLA_WEB",0,"2018-04-19 19:57:29",-71,34.071575,-118.449747
2065,"eduroam",0,"2018-04-19 19:57:29",-71,34.071575,-118.449747
2066,"eduroam",0,"2018-04-19 20:03:45",-70,34.071510,-118.449965
2067,"UCLA_WIFI",0,"2018-04-19 20:03:45",-68,34.071510,-118.449965
2068,"UCLA_WEB",0,"2018-04-19 20:03:45",-68,34.071510,-118.449965
2069,"eduroam",0,"2018-04-19 20:09:47",-74,34.071669,-118.449899
2070,"UCLA_WIFI",0,"2018-04-19 20:09:47",-69,34.071669,-118.449899
2071,"UCLA_WEB",0,"2018-04-19 20:09:47",-75,34.071669,-118.449899
2072,"UCLA_WIFI",0,"2018-04-19 20:28:05",-75,34.071552,-118.449895
2073,"eduroam",0,"2018-04-19 20:28:05",-71,34.071552,-118.449895
2074,"UCLA_WEB",0,"2018-04-19 20:28:05",-71,34.071552,-118.449895
2075,"UCLA_WIFI",0,"2018-04-19 20:39:25",-67,34.071674,-118.449967
2076,"eduroam",0,"2018-04-19 20:39:25",-68,34.071674,-118.449967
2077,"UCLA_WEB",0,"2018-04-19 20:39:25",-68,34.071674,-118.449967
2078,"UCLA_SECURE_RES",131.138,"2018-04-19 20:48:35",-67,34.073298,-118.450023
2079,"UCLA_SECURE_RES",126.932,"2018-04-19 20:56:04",-67,34.073315,-118.449899
2080,"UCLA_SECURE_RES",123.192,"2018-04-19 21:01:55",-67,34.073411,-118.449763
2081,"UCLA_SECURE_RES",0,"2018-04-19 21:04:11",-85,34.070192,-118.450280
2082,"UCLA_WEB_RES",0,"2018-04-19 21:04:11",-85,34.070192,-118.450280
2083,"UCLA_WIFI_RES",0,"2018-04-19 21:04:11",-78,34.070192,-118.450280
2084,"UCLA_SECURE_RES",124.851,"2018-04-19 21:10:10",-67,34.073226,-118.450452
2085,"UCLA_SECURE_RES",88.1749,"2018-04-19 21:16:06",-67,34.073303,-118.450247
2086,"UCLA_SECURE_RES",0,"2018-04-19 21:25:25",-69,34.070133,-118.450174
2087,"UCLA_WIFI_RES",0,"2018-04-19 21:25:25",-76,34.070133,-118.450174
2088,"UCLA_WEB_RES",0,"2018-04-19 21:25:25",-69,34.070133,-118.450174
2089,"UCLA_SECURE_RES",125.886,"2018-04-19 21:40:12",-67,34.073332,-118.449893
2090,"UCLA_SECURE_RES",136.504,"2018-04-19 22:01:33",-67,34.073372,-118.449931
2091,"UCLA_SECURE_RES",133.927,"2018-04-19 22:10:23",-67,34.073250,-118.449943
2092,"UCLA_SECURE_RES",142.226,"2018-04-19 22:28:31",-67,34.073100,-118.449886
2093,"UCLA_SECURE_RES",134.408,"2018-04-19 22:40:44",-67,34.073316,-118.449904
2094,"UCLA_WIFI_RES",143,"2018-04-19 22:45:32",-60,34.071762,-118.451564
2095,"UCLA_WEB_RES",143,"2018-04-19 22:45:32",-60,34.071762,-118.451564
2096,"UCLA_SECURE_RES",143,"2018-04-19 22:45:32",-59,34.071762,-118.451564
2097,"UCLA_WIFI",143,"2018-04-19 22:45:32",-79,34.071762,-118.451564
2098,"eduroam",143,"2018-04-19 22:45:32",-79,34.071762,-118.451564
2099,"UCLA_WEB",143,"2018-04-19 22:45:32",-80,34.071762,-118.451564
2100,"UCLA_WEB",120.9,"2018-04-19 22:51:31",-52,34.072693,-118.451724
2101,"UCLA_WIFI",120.9,"2018-04-19 22:51:31",-51,34.072693,-118.451724
2102,"eduroam",120.9,"2018-04-19 22:51:31",-50,34.072693,-118.451724
2103,"UCLA_SECURE_RES",86.8509,"2018-04-19 22:56:04",-67,34.073139,-118.449707
2104,"eduroam",61,"2018-04-19 22:57:12",-92,34.070053,-118.442802
2105,"UCLA_WIFI",61,"2018-04-19 22:57:12",-89,34.070053,-118.442802
2106,"UCLA_WEB",61,"2018-04-19 22:57:12",-91,34.070053,-118.442802
2107,"UCLA_WIFI_RES",126.6,"2018-04-19 22:57:46",-52,34.071734,-118.451582
2108,"UCLA_SECURE_RES",126.6,"2018-04-19 22:57:46",-52,34.071734,-118.451582
2109,"UCLA_WIFI",126.6,"2018-04-19 22:57:46",-69,34.071734,-118.451582
2110,"UCLA_WEB_RES",126.6,"2018-04-19 22:57:46",-52,34.071734,-118.451582
2111,"UCLA_WEB",126.6,"2018-04-19 22:57:46",-70,34.071734,-118.451582
2112,"eduroam",126.6,"2018-04-19 22:57:46",-72,34.071734,-118.451582
2113,"eduroam",134.79,"2018-04-19 23:01:06",-67,34.072220,-118.450734
2114,"eduroam",126.6,"2018-04-19 23:03:39",-84,34.071819,-118.451567
2115,"UCLA_SECURE_RES",126.6,"2018-04-19 23:03:39",-68,34.071819,-118.451567
2116,"UCLA_WIFI_RES",126.6,"2018-04-19 23:03:39",-69,34.071819,-118.451567
2117,"UCLA_WEB_RES",126.6,"2018-04-19 23:03:44",-69,34.071819,-118.451567
2118,"UCLA_WIFI",0,"2018-04-19 23:08:11",-70,34.069856,-118.442731
2119,"UCLA_WEB",0,"2018-04-19 23:08:11",-51,34.069856,-118.442731
2120,"eduroam",0,"2018-04-19 23:08:11",-51,34.069856,-118.442731
2121,"eduroam",139.001,"2018-04-19 23:09:27",-67,34.072610,-118.450605
2122,"eduroam",114.991,"2018-04-19 23:14:31",-67,34.070923,-118.446995
2123,"eduroam",124.681,"2018-04-19 23:22:45",-67,34.070565,-118.443643
2124,"eduroam",0,"2018-04-19 23:38:18",-59,34.069848,-118.442713
2125,"UCLA_WEB",0,"2018-04-19 23:38:18",-59,34.069848,-118.442713
2126,"UCLA_WIFI",0,"2018-04-19 23:38:18",-70,34.069848,-118.442713
2127,"eduroam",123.96,"2018-04-19 23:58:32",-67,34.070565,-118.443710
2128,"UCLA_WIFI_RES",126.5,"2018-04-20 00:21:09",-42,34.071754,-118.451481
2129,"UCLA_SECURE_RES",126.5,"2018-04-20 00:21:09",-42,34.071754,-118.451481
2130,"UCLA_WEB_RES",126.5,"2018-04-20 00:21:09",-42,34.071754,-118.451481
2131,"UCLA_SECURE_RES",129.8,"2018-04-20 00:26:19",-47,34.071762,-118.451361
2132,"UCLA_WEB",129.8,"2018-04-20 00:26:19",-63,34.071762,-118.451361
2133,"UCLA_WIFI_RES",129.8,"2018-04-20 00:26:19",-46,34.071762,-118.451361
2134,"UCLA_WEB_RES",129.8,"2018-04-20 00:26:19",-46,34.071762,-118.451361
2135,"eduroam",129.8,"2018-04-20 00:26:19",-64,34.071762,-118.451361
2136,"UCLA_WIFI",129.8,"2018-04-20 00:26:19",-64,34.071762,-118.451361
2137,"UCLA_WIFI",0,"2018-04-20 00:29:17",-86,34.069734,-118.442565
2138,"UCLA_WEB",0,"2018-04-20 00:29:17",-73,34.069734,-118.442565
2139,"eduroam",0,"2018-04-20 00:29:17",-73,34.069734,-118.442565
2140,"eduroam",124.287,"2018-04-20 00:32:18",-67,34.070558,-118.443711
2141,"eduroam",0,"2018-04-20 00:39:13",-67,34.069520,-118.444476
2142,"UCLA_WEB",0,"2018-04-20 00:39:13",-67,34.069520,-118.444476
2143,"UCLA_WIFI",0,"2018-04-20 00:39:13",-68,34.069520,-118.444476
2144,"eduroam",123.242,"2018-04-20 00:46:45",-67,34.070543,-118.443726
2145,"UCLA_WEB_RES",126.6,"2018-04-20 00:53:55",-65,34.071787,-118.451537
2146,"UCLA_SECURE_RES",126.6,"2018-04-20 00:53:55",-64,34.071787,-118.451537
2147,"eduroam",126.6,"2018-04-20 00:53:55",-84,34.071787,-118.451537
2148,"UCLA_WIFI_RES",126.6,"2018-04-20 00:53:55",-65,34.071787,-118.451537
2149,"UCLA_WIFI",126.6,"2018-04-20 00:53:55",-84,34.071787,-118.451537
2150,"UCLA_WIFI",105,"2018-04-20 01:23:26",-90,34.069902,-118.448650
2151,"eduroam",105,"2018-04-20 01:23:26",-89,34.069902,-118.448650
2152,"UCLA_WEB",105,"2018-04-20 01:23:26",-91,34.069902,-118.448650
2153,"UCLA_WEB",0,"2018-04-20 01:32:33",-80,34.071542,-118.451639
2154,"eduroam",0,"2018-04-20 01:32:33",-80,34.071542,-118.451639
2155,"UCLA_WIFI",0,"2018-04-20 01:32:33",-80,34.071542,-118.451639
2156,"UCLA_WIFI_RES",0,"2018-04-20 01:32:33",-78,34.071542,-118.451639
2157,"UCLA_WEB_RES",0,"2018-04-20 01:32:33",-84,34.071542,-118.451639
2158,"eduroam",0,"2018-04-20 01:41:39",-86,34.071569,-118.451601
2159,"UCLA_WIFI",0,"2018-04-20 01:41:39",-86,34.071569,-118.451601
2160,"UCLA_WEB",0,"2018-04-20 01:41:39",-86,34.071569,-118.451601
2161,"eduroam",0,"2018-04-20 02:17:07",-86,34.071483,-118.451634
2162,"UCLA_WEB",0,"2018-04-20 02:17:07",-68,34.071483,-118.451634
2163,"UCLA_SECURE_RES",0,"2018-04-20 02:17:07",-88,34.071483,-118.451634
2164,"UCLA_WIFI",0,"2018-04-20 02:17:07",-86,34.071483,-118.451634
2165,"UCLA_WIFI_RES",0,"2018-04-20 02:17:07",-87,34.071483,-118.451634
2166,"UCLA_WEB_RES",0,"2018-04-20 02:17:07",-88,34.071483,-118.451634
2167,"eduroam",123.256,"2018-04-20 02:25:57",-67,34.070565,-118.443724
2168,"eduroam",116.394,"2018-04-20 02:31:32",-67,34.070833,-118.448857
2169,"UCLA_SECURE_RES",0,"2018-04-20 02:33:29",-62,34.070153,-118.450307
2170,"UCLA_WEB_RES",0,"2018-04-20 02:33:29",-85,34.070153,-118.450307
2171,"UCLA_WIFI_RES",0,"2018-04-20 02:33:29",-61,34.070153,-118.450307
2172,"N/A",137.356,"2018-04-20 02:36:54",-67,34.072969,-118.450289
2173,"N/A",135.99,"2018-04-20 02:42:50",-67,34.072996,-118.449994
2174,"eduroam",134.842,"2018-04-20 02:50:57",-67,34.073040,-118.449890
2175,"eduroam",134.557,"2018-04-20 02:59:22",-67,34.072964,-118.449852
2176,"eduroam",136.439,"2018-04-20 03:05:04",-67,34.073010,-118.450131
2177,"UCLA_WEB_RES",126.6,"2018-04-20 03:12:32",-63,34.071767,-118.451349
2178,"eduroam",126.6,"2018-04-20 03:12:32",-78,34.071767,-118.451349
2179,"UCLA_SECURE_RES",126.6,"2018-04-20 03:12:32",-63,34.071767,-118.451349
2180,"UCLA_WIFI_RES",126.6,"2018-04-20 03:12:32",-63,34.071767,-118.451349
2181,"UCLA_WEB",126.6,"2018-04-20 03:12:32",-79,34.071767,-118.451349
2182,"UCLA_WIFI",126.6,"2018-04-20 03:12:32",-80,34.071767,-118.451349
2183,"eduroam",120.9,"2018-04-20 03:19:34",-55,34.072726,-118.451654
2184,"UCLA_WEB",120.9,"2018-04-20 03:19:34",-54,34.072726,-118.451654
2185,"UCLA_WIFI",120.9,"2018-04-20 03:19:34",-53,34.072726,-118.451654
2186,"UCLA_WIFI_RES",0,"2018-04-20 03:27:15",-68,34.071821,-118.451556
2187,"UCLA_SECURE_RES",0,"2018-04-20 03:27:15",-68,34.071821,-118.451556
2188,"eduroam",0,"2018-04-20 03:27:15",-86,34.071821,-118.451556
2189,"UCLA_WEB_RES",0,"2018-04-20 03:27:15",-67,34.071821,-118.451556
2190,"UCLA_WEB",0,"2018-04-20 03:27:15",-87,34.071821,-118.451556
2191,"UCLA_WIFI",0,"2018-04-20 03:27:15",-89,34.071821,-118.451556
2192,"UCLA_WIFI_RES",0,"2018-04-20 03:33:09",-57,34.070160,-118.450264
2193,"UCLA_SECURE_RES",0,"2018-04-20 03:33:09",-57,34.070160,-118.450264
2194,"UCLA_WEB_RES",0,"2018-04-20 03:33:09",-51,34.070160,-118.450264
2195,"UCLA_WIFI_RES",0,"2018-04-20 03:43:29",-56,34.070034,-118.450352
2196,"UCLA_SECURE_RES",0,"2018-04-20 03:43:29",-56,34.070034,-118.450352
2197,"UCLA_WEB_RES",0,"2018-04-20 03:43:29",-47,34.070034,-118.450352
2198,"UCLA_SECURE_RES",0,"2018-04-20 03:48:39",-56,34.070135,-118.450249
2199,"UCLA_WEB_RES",0,"2018-04-20 03:48:39",-51,34.070135,-118.450249
2200,"UCLA_WIFI_RES",0,"2018-04-20 03:48:39",-56,34.070135,-118.450249
2201,"UCLA_WIFI",112.1,"2018-04-20 03:49:29",-46,34.072999,-118.449645
2202,"eduroam",112.1,"2018-04-20 03:49:29",-46,34.072999,-118.449645
2203,"UCLA_WEB",112.1,"2018-04-20 03:49:30",-46,34.072999,-118.449645
2204,"eduroam",108.7,"2018-04-20 03:56:13",-70,34.073015,-118.450192
2205,"UCLA_WIFI",108.7,"2018-04-20 03:56:13",-69,34.073015,-118.450192
2206,"UCLA_SECURE_RES",108.7,"2018-04-20 03:56:13",-82,34.073015,-118.450192
2207,"UCLA_WEB",108.7,"2018-04-20 03:56:13",-68,34.073015,-118.450192
2208,"UCLA_WIFI_RES",108.7,"2018-04-20 03:56:13",-82,34.073015,-118.450192
2209,"UCLA_WEB_RES",108.7,"2018-04-20 03:56:13",-82,34.073015,-118.450192
2210,"UCLA_WEB",108,"2018-04-20 04:03:13",-54,34.072909,-118.449574
2211,"eduroam",108,"2018-04-20 04:03:13",-54,34.072909,-118.449574
2212,"UCLA_WIFI",108,"2018-04-20 04:03:13",-54,34.072909,-118.449574
2213,"UCLA_WEB",107,"2018-04-20 04:13:32",-47,34.072733,-118.449941
2214,"eduroam",107,"2018-04-20 04:13:32",-47,34.072733,-118.449941
2215,"UCLA_WIFI",107,"2018-04-20 04:13:32",-46,34.072733,-118.449941
2216,"UCLA_WEB",111,"2018-04-20 04:27:28",-44,34.072745,-118.449514
2217,"UCLA_WIFI",111,"2018-04-20 04:27:28",-45,34.072745,-118.449514
2218,"eduroam",111,"2018-04-20 04:27:28",-45,34.072745,-118.449514
2219,"eduroam",113,"2018-04-20 04:43:53",-40,34.072954,-118.449716
2220,"UCLA_WEB",113,"2018-04-20 04:43:53",-42,34.072954,-118.449716
2221,"UCLA_WIFI",113,"2018-04-20 04:43:53",-40,34.072954,-118.449716
2222,"eduroam",112.9,"2018-04-20 04:53:28",-48,34.073002,-118.449610
2223,"UCLA_WEB",112.9,"2018-04-20 04:53:28",-49,34.073002,-118.449610
2224,"UCLA_WIFI",112.9,"2018-04-20 04:53:28",-49,34.073002,-118.449610
2225,"UCLA_SECURE_RES",126.6,"2018-04-20 05:58:40",-59,34.071746,-118.451633
2226,"UCLA_WEB_RES",126.6,"2018-04-20 05:58:40",-59,34.071746,-118.451633
2227,"UCLA_WIFI_RES",126.6,"2018-04-20 05:58:40",-59,34.071746,-118.451633
2228,"UCLA_WIFI",126.6,"2018-04-20 05:58:40",-75,34.071746,-118.451633
2229,"eduroam",126.6,"2018-04-20 05:58:40",-76,34.071746,-118.451633
2230,"UCLA_WEB",126.6,"2018-04-20 05:58:40",-77,34.071746,-118.451633
2231,"UCLA_WIFI_RES",126.6,"2018-04-20 06:04:23",-61,34.071813,-118.451564
2232,"UCLA_SECURE_RES",126.6,"2018-04-20 06:04:23",-60,34.071813,-118.451564
2233,"UCLA_WEB_RES",126.6,"2018-04-20 06:04:23",-60,34.071813,-118.451564
2234,"eduroam",0,"2018-04-20 06:09:34",-77,34.072133,-118.451922
2235,"UCLA_WEB",0,"2018-04-20 06:09:34",-79,34.072133,-118.451922
2236,"UCLA_WIFI",0,"2018-04-20 06:09:34",-77,34.072133,-118.451922
2237,"UCLA_WEB_RES",0,"2018-04-20 06:09:34",-86,34.072133,-118.451922
2238,"UCLA_SECURE_RES",0,"2018-04-20 06:09:34",-88,34.072133,-118.451922
2239,"UCLA_WIFI_RES",0,"2018-04-20 06:18:11",-58,34.071859,-118.450639
2240,"UCLA_WEB_RES",0,"2018-04-20 06:18:11",-55,34.071859,-118.450639
2241,"UCLA_SECURE_RES",0,"2018-04-20 06:18:11",-58,34.071859,-118.450639
2242,"UCLA_WEB_RES",161,"2018-04-20 06:25:19",-79,34.072135,-118.451297
2243,"UCLA_SECURE_RES",0,"2018-04-20 06:34:24",-84,34.070111,-118.450228
2244,"UCLA_WEB_RES",0,"2018-04-20 06:34:24",-84,34.070111,-118.450228
2245,"UCLA_WIFI_RES",0,"2018-04-20 06:34:24",-84,34.070111,-118.450228
2246,"UCLA_WIFI_RES",0,"2018-04-20 06:44:37",-79,34.070095,-118.450288
2247,"UCLA_WEB_RES",0,"2018-04-20 06:44:37",-78,34.070095,-118.450288
2248,"UCLA_SECURE_RES",0,"2018-04-20 06:44:37",-79,34.070095,-118.450288
2249,"UCLA_WEB",128.1,"2018-04-20 07:43:11",-59,34.073075,-118.452428
2250,"UCLA_WEB_RES",128.1,"2018-04-20 07:43:11",-80,34.073075,-118.452428
2251,"UCLA_WIFI",128.1,"2018-04-20 07:43:11",-59,34.073075,-118.452428
2252,"eduroam",128.1,"2018-04-20 07:43:11",-59,34.073075,-118.452428
2253,"UCLA_SECURE_RES",128.1,"2018-04-20 07:43:11",-80,34.073075,-118.452428
2254,"UCLA_WIFI_RES",128.1,"2018-04-20 07:43:11",-86,34.073075,-118.452428
2255,"eduroam",120.8,"2018-04-20 07:52:00",-76,34.071811,-118.451685
2256,"UCLA_SECURE_RES",120.8,"2018-04-20 07:52:00",-71,34.071811,-118.451685
2257,"UCLA_WEB_RES",120.8,"2018-04-20 07:52:00",-70,34.071811,-118.451685
2258,"UCLA_WIFI",120.8,"2018-04-20 07:52:00",-77,34.071811,-118.451685
2259,"UCLA_WEB",120.8,"2018-04-20 07:52:00",-77,34.071811,-118.451685
2260,"UCLA_WIFI_RES",120.8,"2018-04-20 07:52:11",-72,34.071811,-118.451685
2261,"UCLA_WEB_RES",126.5,"2018-04-20 07:59:00",-67,34.071737,-118.451571
2262,"UCLA_WIFI_RES",126.5,"2018-04-20 07:59:00",-67,34.071737,-118.451571
2263,"UCLA_SECURE_RES",126.5,"2018-04-20 07:59:00",-66,34.071737,-118.451571
2264,"UCLA_WEB",126.5,"2018-04-20 07:59:00",-85,34.071737,-118.451571
2265,"eduroam",126.5,"2018-04-20 07:59:00",-86,34.071737,-118.451571
2266,"UCLA_WIFI",126.5,"2018-04-20 07:59:00",-86,34.071737,-118.451571
2267,"UCLA_SECURE_RES",0,"2018-04-20 07:59:54",-78,34.070189,-118.450292
2268,"UCLA_WIFI_RES",0,"2018-04-20 07:59:54",-77,34.070189,-118.450292
2269,"UCLA_WEB_RES",0,"2018-04-20 07:59:54",-78,34.070189,-118.450292
2270,"UCLA_WIFI_RES",0,"2018-04-20 09:22:35",-55,34.070065,-118.450270
2271,"UCLA_SECURE_RES",0,"2018-04-20 09:22:35",-55,34.070065,-118.450270
2272,"UCLA_WEB_RES",0,"2018-04-20 09:22:35",-63,34.070065,-118.450270
2273,"UCLA_SECURE_RES",0,"2018-04-20 10:03:55",-57,34.070155,-118.450301
2274,"UCLA_WEB_RES",0,"2018-04-20 10:03:55",-59,34.070155,-118.450301
2275,"UCLA_WIFI_RES",0,"2018-04-20 10:03:55",-57,34.070155,-118.450301
2276,"eduroam",0,"2018-04-20 16:52:26",-79,34.070426,-118.450033
2277,"UCLA_WIFI",0,"2018-04-20 16:52:26",-79,34.070426,-118.450033
2278,"UCLA_WEB",0,"2018-04-20 16:52:26",-54,34.070426,-118.450033
2279,"UCLA_WIFI_RES",0,"2018-04-20 16:52:26",-78,34.070426,-118.450033
2280,"UCLA_SECURE_RES",0,"2018-04-20 16:52:26",-71,34.070426,-118.450033
2281,"UCLA_WEB_RES",0,"2018-04-20 16:52:26",-84,34.070426,-118.450033
2282,"UCLA_WIFI_RES",108,"2018-04-20 16:58:16",-78,34.070837,-118.446769
2283,"UCLA_WIFI",108,"2018-04-20 16:58:16",-79,34.070837,-118.446769
2284,"UCLA_WEB",108,"2018-04-20 16:58:16",-54,34.070837,-118.446769
2285,"eduroam",108,"2018-04-20 16:58:16",-79,34.070837,-118.446769
2286,"UCLA_SECURE_RES",108,"2018-04-20 16:58:16",-71,34.070837,-118.446769
2287,"UCLA_WEB_RES",108,"2018-04-20 16:58:16",-84,34.070837,-118.446769
2288,"UCLA_WIFI",0,"2018-04-20 17:07:50",-57,34.069010,-118.441361
2289,"eduroam",0,"2018-04-20 17:07:50",-57,34.069010,-118.441361
2290,"UCLA_WEB",0,"2018-04-20 17:07:50",-58,34.069010,-118.441361
2291,"UCLA_WIFI",0,"2018-04-20 17:50:28",-86,34.069038,-118.441549
2292,"UCLA_WEB",0,"2018-04-20 17:50:28",-86,34.069038,-118.441549
2293,"eduroam",0,"2018-04-20 17:50:28",-78,34.069038,-118.441549
2294,"UCLA_WIFI_RES",0,"2018-04-20 18:13:00",-75,34.071465,-118.449814
2295,"UCLA_WEB_RES",0,"2018-04-20 18:13:00",-75,34.071465,-118.449814
2296,"UCLA_SECURE_RES",0,"2018-04-20 18:13:00",-78,34.071465,-118.449814
2297,"eduroam",0,"2018-04-20 18:13:00",-76,34.071465,-118.449814
2298,"UCLA_WIFI",0,"2018-04-20 18:13:00",-76,34.071465,-118.449814
2299,"UCLA_WEB",0,"2018-04-20 18:13:00",-76,34.071465,-118.449814
2300,"UCLA_SECURE_RES",134.575,"2018-04-20 18:39:35",-67,34.073337,-118.449905
2301,"UCLA_SECURE_RES",163.468,"2018-04-20 19:00:23",-67,34.073494,-118.449690
2302,"UCLA_SECURE_RES",154.019,"2018-04-20 19:05:37",-67,34.073448,-118.450085
2303,"UCLA_SECURE_RES",140.22,"2018-04-20 19:12:19",-67,34.073346,-118.449893
2304,"UCLA_SECURE_RES",134.57,"2018-04-20 19:18:11",-67,34.073329,-118.449879
