"ENROLLMENT","CLASS","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_CD","TITLE","ENROL_TERM","LG_numeric","PERCENTAGE"
191,"CHICANO M124 - AGUILAR, J.M.",1,"B+",2,19,1,"Latino Immigration History and Politi ",NA,9,0.105
191,"CHICANO M124 - AGUILAR, J.M.",1,"B-",1,19,1,"Latino Immigration History and Politi ",NA,7,0.053
191,"CHICANO M124 - AGUILAR, J.M.",1,"P",1,19,1,"Latino Immigration History and Politi ",NA,4,0.053
191,"CHICANO 143 - ROMERO, R.C.",1,"A+",4,22,1,"Mestizaje: History of Diverse Racial/C",NA,12,0.182
191,"CHICANO 143 - ROMERO, R.C.",1,"A",7,22,1,"Mestizaje: History of Diverse Racial/C",NA,11,0.318
191,"CHICANO 143 - ROMERO, R.C.",1,"A-",3,22,1,"Mestizaje: History of Diverse Racial/C",NA,10,0.136
191,"CHICANO 143 - ROMERO, R.C.",1,"B+",4,22,1,"Mestizaje: History of Diverse Racial/C",NA,9,0.182
191,"CHICANO 143 - ROMERO, R.C.",1,"B",3,22,1,"Mestizaje: History of Diverse Racial/C",NA,8,0.136
191,"CHICANO 143 - ROMERO, R.C.",1,"F",1,22,1,"Mestizaje: History of Diverse Racial/C",NA,0,0.045
191,"CHICANO 151 - VERCHES, R.L.",1,"A+",6,27,1,"Human Rights in Americas",253,12,0.222
191,"CHICANO 151 - VERCHES, R.L.",1,"A",9,27,1,"Human Rights in Americas",253,11,0.333
191,"CHICANO 151 - VERCHES, R.L.",1,"A-",6,27,1,"Human Rights in Americas",253,10,0.222
191,"CHICANO 151 - VERCHES, R.L.",1,"B+",5,27,1,"Human Rights in Americas",253,9,0.185
191,"CHICANO 151 - VERCHES, R.L.",1,"F",1,27,1,"Human Rights in Americas",253,0,0.037
191,"CHICANO M155A - ORTIZ, V.",1,"A+",10,16,3,"Latinos in U.S.",253,12,0.625
191,"CHICANO M155A - ORTIZ, V.",1,"A",3,16,3,"Latinos in U.S.",253,11,0.188
191,"CHICANO M155A - ORTIZ, V.",1,"A-",3,16,3,"Latinos in U.S.",253,10,0.188
191,"CHICANO M158 - ESPINO, V.R.",1,"A+",3,13,1,"Chicana Historiography",253,12,0.231
191,"CHICANO M158 - ESPINO, V.R.",1,"A",3,13,1,"Chicana Historiography",253,11,0.231
191,"CHICANO M158 - ESPINO, V.R.",1,"A-",4,13,1,"Chicana Historiography",253,10,0.308
191,"CHICANO M158 - ESPINO, V.R.",1,"B-",1,13,1,"Chicana Historiography",253,7,0.077
191,"CHICANO M158 - ESPINO, V.R.",1,"F",1,13,1,"Chicana Historiography",253,0,0.077
191,"CHICANO M158 - ESPINO, V.R.",1,"P",1,13,1,"Chicana Historiography",253,4,0.077
191,"CHICANO M175 - ELLIS, H.",1,"A",9,13,1,"Chicana Art and Artists",253,11,0.692
191,"CHICANO M175 - ELLIS, H.",1,"A-",1,13,1,"Chicana Art and Artists",253,10,0.077
191,"CHICANO M175 - ELLIS, H.",1,"B+",2,13,1,"Chicana Art and Artists",253,9,0.154
191,"CHICANO M175 - ELLIS, H.",1,"C+",1,13,1,"Chicana Art and Artists",253,6,0.077
191,"CHICANO 188 - ABREGO, L.J.",2,"A+",1,10,3,"Special Courses in Chicana and Chican",NA,12,0.1
191,"CHICANO 188 - ABREGO, L.J.",2,"A-",2,10,3,"Special Courses in Chicana and Chican",NA,10,0.2
191,"CHICANO 188 - ABREGO, L.J.",2,"B+",1,10,3,"Special Courses in Chicana and Chican",NA,9,0.1
191,"CHICANO 188 - ABREGO, L.J.",2,"B",2,10,3,"Special Courses in Chicana and Chican",NA,8,0.2
191,"CHICANO 188 - ABREGO, L.J.",2,"B-",2,10,3,"Special Courses in Chicana and Chican",NA,7,0.2
191,"CHICANO 188 - ABREGO, L.J.",2,"C+",1,10,3,"Special Courses in Chicana and Chican",NA,6,0.1
191,"CHICANO 188 - ABREGO, L.J.",2,"C",1,10,3,"Special Courses in Chicana and Chican",NA,5,0.1
191,"CHICANO 191 - VALENZUELA, A.",4,"A",39,45,1,"Variable Topics Research Seminars: C",NA,11,0.867
191,"CHICANO 191 - VALENZUELA, A.",4,"A-",5,45,1,"Variable Topics Research Seminars: C",NA,10,0.111
191,"CHICANO 191 - VALENZUELA, A.",4,"C-",1,45,1,"Variable Topics Research Seminars: C",NA,4,0.022
191,"CHICANO 193 - VALENZUELA, A.",1,"P",45,45,1,"Readings/Speaker Series Seminars: C",253,4,1
191,"CHIN M60 - HSU, P.W.",1,"A+",1,13,1,"Introduction to Chinese Religions",253,12,0.077
191,"CHIN M60 - HSU, P.W.",1,"A",6,13,1,"Introduction to Chinese Religions",253,11,0.462
191,"CHIN M60 - HSU, P.W.",1,"B",1,13,1,"Introduction to Chinese Religions",253,8,0.077
191,"CHIN M60 - HSU, P.W.",1,"C+",2,13,1,"Introduction to Chinese Religions",253,6,0.154
191,"CHIN M60 - HSU, P.W.",1,"C",1,13,1,"Introduction to Chinese Religions",253,5,0.077
191,"CHIN M60 - HSU, P.W.",1,"P",2,13,1,"Introduction to Chinese Religions",253,4,0.154
191,"CHIN C120 - ZHOU, Y.",2,"A+",2,17,1,"Introduction to Chinese Linguistics",253,12,0.118
191,"CHIN C120 - ZHOU, Y.",2,"A",4,17,1,"Introduction to Chinese Linguistics",253,11,0.235
191,"CHIN C120 - ZHOU, Y.",2,"A-",4,17,1,"Introduction to Chinese Linguistics",253,10,0.235
191,"CHIN C120 - ZHOU, Y.",2,"B+",2,17,1,"Introduction to Chinese Linguistics",253,9,0.118
191,"CHIN C120 - ZHOU, Y.",2,"B",3,17,1,"Introduction to Chinese Linguistics",253,8,0.176
191,"CHIN C120 - ZHOU, Y.",2,"C",1,17,1,"Introduction to Chinese Linguistics",253,5,0.059
191,"CHIN C120 - ZHOU, Y.",2,"D",1,17,1,"Introduction to Chinese Linguistics",253,2,0.059
191,"CLASSIC 30 - VAZQUEZ, A.M.",1,"A+",2,12,3,"Classical Mythology",253,12,0.167
191,"CLASSIC 30 - VAZQUEZ, A.M.",1,"A",6,12,3,"Classical Mythology",253,11,0.5
191,"CLASSIC 30 - VAZQUEZ, A.M.",1,"B+",1,12,3,"Classical Mythology",253,9,0.083
191,"CLASSIC 30 - VAZQUEZ, A.M.",1,"C+",2,12,3,"Classical Mythology",253,6,0.167
191,"CLASSIC 30 - VAZQUEZ, A.M.",1,"C",1,12,3,"Classical Mythology",253,5,0.083
191,"CLASSIC 185 - VAZQUEZ, A.M.",1,"A+",2,12,3,"Origins and Nature of English Vocabu",NA,12,0.167
191,"CLASSIC 185 - VAZQUEZ, A.M.",1,"A",2,12,3,"Origins and Nature of English Vocabu",NA,11,0.167
191,"CLASSIC 185 - VAZQUEZ, A.M.",1,"A-",1,12,3,"Origins and Nature of English Vocabu",NA,10,0.083
191,"CLASSIC 185 - VAZQUEZ, A.M.",1,"B+",1,12,3,"Origins and Nature of English Vocabu",NA,9,0.083
191,"CLASSIC 185 - VAZQUEZ, A.M.",1,"B",2,12,3,"Origins and Nature of English Vocabu",NA,8,0.167
191,"CLASSIC 185 - VAZQUEZ, A.M.",1,"C+",1,12,3,"Origins and Nature of English Vocabu",NA,6,0.083
191,"CLASSIC 185 - VAZQUEZ, A.M.",1,"C",1,12,3,"Origins and Nature of English Vocabu",NA,5,0.083
191,"CLASSIC 185 - VAZQUEZ, A.M.",1,"P",2,12,3,"Origins and Nature of English Vocabu",NA,4,0.167
191,"COM HLT 48 - MUTH, N.D.",1,"A+",8,42,1,"Nutrition and Food Studies: Principle ",NA,12,0.182
191,"COM HLT 48 - MUTH, N.D.",1,"A",19,42,1,"Nutrition and Food Studies: Principle ",NA,11,0.432
191,"COM HLT 48 - MUTH, N.D.",1,"A-",3,42,1,"Nutrition and Food Studies: Principle ",NA,10,0.068
191,"COM HLT 48 - MUTH, N.D.",1,"B+",2,42,1,"Nutrition and Food Studies: Principle ",NA,9,0.045
191,"COM HLT 48 - MUTH, N.D.",1,"B",3,42,1,"Nutrition and Food Studies: Principle ",NA,8,0.068
191,"COM HLT 48 - MUTH, N.D.",1,"B-",2,42,1,"Nutrition and Food Studies: Principle ",NA,7,0.045
191,"COM HLT 48 - MUTH, N.D.",1,"C",2,42,1,"Nutrition and Food Studies: Principle ",NA,5,0.045
191,"COM HLT 48 - MUTH, N.D.",1,"D+",2,42,1,"Nutrition and Food Studies: Principle ",NA,3,0.045
191,"COM HLT 48 - MUTH, N.D.",1,"P",3,42,1,"Nutrition and Food Studies: Principle ",NA,4,0.068
191,"COM HLT 48 - HERMAN, D.R.",2,"A+",3,46,1,"Nutrition and Food Studies: Principle ",NA,12,0.065
191,"COM HLT 48 - HERMAN, D.R.",2,"A",24,46,1,"Nutrition and Food Studies: Principle ",NA,11,0.522
191,"COM HLT 48 - HERMAN, D.R.",2,"A-",7,46,1,"Nutrition and Food Studies: Principle ",NA,10,0.152
191,"COM HLT 48 - HERMAN, D.R.",2,"B+",4,46,1,"Nutrition and Food Studies: Principle ",NA,9,0.087
191,"COM HLT 48 - HERMAN, D.R.",2,"B",2,46,1,"Nutrition and Food Studies: Principle ",NA,8,0.043
191,"COM HLT 48 - HERMAN, D.R.",2,"F",4,46,1,"Nutrition and Food Studies: Principle ",NA,0,0.087
191,"COM HLT 48 - HERMAN, D.R.",2,"P",2,46,1,"Nutrition and Food Studies: Principle ",NA,4,0.043
191,"COM HLT 100 - GILL, M.",1,"A+",2,14,1,"Introduction to Community Health Sc",NA,12,0.143
191,"COM HLT 100 - GILL, M.",1,"A",5,14,1,"Introduction to Community Health Sc",NA,11,0.357
191,"COM HLT 100 - GILL, M.",1,"A-",3,14,1,"Introduction to Community Health Sc",NA,10,0.214
191,"COM HLT 100 - GILL, M.",1,"B+",1,14,1,"Introduction to Community Health Sc",NA,9,0.071
191,"COM HLT 100 - GILL, M.",1,"B",2,14,1,"Introduction to Community Health Sc",NA,8,0.143
191,"COM HLT 100 - GILL, M.",1,"B-",1,14,1,"Introduction to Community Health Sc",NA,7,0.071
191,"COM LIT 1D - VELCIC, V.",1,"A",30,94,1,"Great Books from World at Large",253,11,0.319
191,"COM LIT 1D - VELCIC, V.",1,"A-",34,94,1,"Great Books from World at Large",253,10,0.362
191,"COM LIT 1D - VELCIC, V.",1,"B+",19,94,1,"Great Books from World at Large",253,9,0.202
191,"COM LIT 1D - VELCIC, V.",1,"B",5,94,1,"Great Books from World at Large",253,8,0.053
191,"COM LIT 1D - VELCIC, V.",1,"B-",1,94,1,"Great Books from World at Large",253,7,0.011
191,"COM LIT 1D - VELCIC, V.",1,"C+",1,94,1,"Great Books from World at Large",253,6,0.011
191,"COM LIT 1D - VELCIC, V.",1,"C",1,94,1,"Great Books from World at Large",253,5,0.011
191,"COM LIT 1D - VELCIC, V.",1,"C-",1,94,1,"Great Books from World at Large",253,4,0.011
191,"COM LIT 1D - VELCIC, V.",1,"D+",1,94,1,"Great Books from World at Large",253,3,0.011
191,"COM LIT 1D - VELCIC, V.",1,"I",1,94,1,"Great Books from World at Large",253,0,0.011
191,"COM LIT 1E - MACFADYEN, D.W.",1,"A",6,12,3,"Social Media and Storytelling: Compa",NA,11,0.5
191,"COM LIT 1E - MACFADYEN, D.W.",1,"A-",1,12,3,"Social Media and Storytelling: Compa",NA,10,0.083
191,"COM LIT 1E - MACFADYEN, D.W.",1,"B+",2,12,3,"Social Media and Storytelling: Compa",NA,9,0.167
191,"COM LIT 1E - MACFADYEN, D.W.",1,"B",1,12,3,"Social Media and Storytelling: Compa",NA,8,0.083
191,"COM LIT 1E - MACFADYEN, D.W.",1,"F",2,12,3,"Social Media and Storytelling: Compa",NA,0,0.167
191,"COM LIT 4DW - MACFADYEN, D.W.",2,"A+",15,20,3,"Literature and Writing: Great Books f ",NA,12,0.75
191,"COM LIT 4DW - MACFADYEN, D.W.",2,"A",5,20,3,"Literature and Writing: Great Books f ",NA,11,0.25
191,"COM LIT 89 - VELCIC, V.",1,"A",40,43,1,"Honors Seminars",253,11,0.93
191,"COM LIT 89 - VELCIC, V.",1,"A-",3,43,1,"Honors Seminars",253,10,0.07
191,"COM SCI 31 - STAHL, H.A.",1,"A+",7,86,1,"Introduction to Computer Science I",253,12,0.081
191,"COM SCI 31 - STAHL, H.A.",1,"A",17,86,1,"Introduction to Computer Science I",253,11,0.198
191,"COM SCI 31 - STAHL, H.A.",1,"A-",7,86,1,"Introduction to Computer Science I",253,10,0.081
191,"COM SCI 31 - STAHL, H.A.",1,"B+",7,86,1,"Introduction to Computer Science I",253,9,0.081
191,"COM SCI 31 - STAHL, H.A.",1,"B",12,86,1,"Introduction to Computer Science I",253,8,0.14
191,"COM SCI 31 - STAHL, H.A.",1,"B-",5,86,1,"Introduction to Computer Science I",253,7,0.058
191,"COM SCI 31 - STAHL, H.A.",1,"C+",1,86,1,"Introduction to Computer Science I",253,6,0.012
191,"COM SCI 31 - STAHL, H.A.",1,"C",5,86,1,"Introduction to Computer Science I",253,5,0.058
191,"COM SCI 31 - STAHL, H.A.",1,"C-",2,86,1,"Introduction to Computer Science I",253,4,0.023
191,"COM SCI 31 - STAHL, H.A.",1,"D+",1,86,1,"Introduction to Computer Science I",253,3,0.012
191,"COM SCI 31 - STAHL, H.A.",1,"D",3,86,1,"Introduction to Computer Science I",253,2,0.035
191,"COM SCI 31 - STAHL, H.A.",1,"F",19,86,1,"Introduction to Computer Science I",253,0,0.221
191,"COM SCI 32 - AMBROSIO, E.O.",1,"A+",4,107,1,"Introduction to Computer Science II",253,12,0.037
191,"COM SCI 32 - AMBROSIO, E.O.",1,"A",23,107,1,"Introduction to Computer Science II",253,11,0.215
191,"COM SCI 32 - AMBROSIO, E.O.",1,"A-",5,107,1,"Introduction to Computer Science II",253,10,0.047
191,"COM SCI 32 - AMBROSIO, E.O.",1,"B+",5,107,1,"Introduction to Computer Science II",253,9,0.047
191,"COM SCI 32 - AMBROSIO, E.O.",1,"B",20,107,1,"Introduction to Computer Science II",253,8,0.187
191,"COM SCI 32 - AMBROSIO, E.O.",1,"B-",10,107,1,"Introduction to Computer Science II",253,7,0.093
191,"COM SCI 32 - AMBROSIO, E.O.",1,"C+",2,107,1,"Introduction to Computer Science II",253,6,0.019
191,"COM SCI 32 - AMBROSIO, E.O.",1,"C",8,107,1,"Introduction to Computer Science II",253,5,0.075
191,"COM SCI 32 - AMBROSIO, E.O.",1,"C-",6,107,1,"Introduction to Computer Science II",253,4,0.056
191,"COM SCI 32 - AMBROSIO, E.O.",1,"D+",3,107,1,"Introduction to Computer Science II",253,3,0.028
191,"COM SCI 32 - AMBROSIO, E.O.",1,"D",4,107,1,"Introduction to Computer Science II",253,2,0.037
191,"COM SCI 32 - AMBROSIO, E.O.",1,"D-",3,107,1,"Introduction to Computer Science II",253,1,0.028
191,"COM SCI 32 - AMBROSIO, E.O.",1,"F",13,107,1,"Introduction to Computer Science II",253,0,0.121
191,"COM SCI 32 - AMBROSIO, E.O.",1,"DR",1,107,1,"Introduction to Computer Science II",253,0,0.009
191,"COM SCI 33 - GHAFORYFARD, P.",1,"A+",13,42,1,"Introduction to Computer Organizatio",NA,12,0.31
191,"COM SCI 33 - GHAFORYFARD, P.",1,"A",7,42,1,"Introduction to Computer Organizatio",NA,11,0.167
191,"COM SCI 33 - GHAFORYFARD, P.",1,"A-",7,42,1,"Introduction to Computer Organizatio",NA,10,0.167
191,"COM SCI 33 - GHAFORYFARD, P.",1,"B+",4,42,1,"Introduction to Computer Organizatio",NA,9,0.095
191,"COM SCI 33 - GHAFORYFARD, P.",1,"B",2,42,1,"Introduction to Computer Organizatio",NA,8,0.048
191,"COM SCI 33 - GHAFORYFARD, P.",1,"B-",1,42,1,"Introduction to Computer Organizatio",NA,7,0.024
191,"COM SCI 33 - GHAFORYFARD, P.",1,"C+",1,42,1,"Introduction to Computer Organizatio",NA,6,0.024
191,"COM SCI 33 - GHAFORYFARD, P.",1,"C",2,42,1,"Introduction to Computer Organizatio",NA,5,0.048
191,"COM SCI 33 - GHAFORYFARD, P.",1,"C-",2,42,1,"Introduction to Computer Organizatio",NA,4,0.048
191,"COM SCI 33 - GHAFORYFARD, P.",1,"D-",3,42,1,"Introduction to Computer Organizatio",NA,1,0.071
191,"COM SCI M51A - GHAFORYFARD, P.",1,"A+",19,47,1,"Logic Design of Digital Systems",253,12,0.404
191,"COM SCI M51A - GHAFORYFARD, P.",1,"A",9,47,1,"Logic Design of Digital Systems",253,11,0.191
191,"COM SCI M51A - GHAFORYFARD, P.",1,"A-",10,47,1,"Logic Design of Digital Systems",253,10,0.213
191,"COM SCI M51A - GHAFORYFARD, P.",1,"B+",5,47,1,"Logic Design of Digital Systems",253,9,0.106
191,"COM SCI M51A - GHAFORYFARD, P.",1,"B-",1,47,1,"Logic Design of Digital Systems",253,7,0.021
191,"COM SCI M51A - GHAFORYFARD, P.",1,"D-",3,47,1,"Logic Design of Digital Systems",253,1,0.064
191,"COM SCI 111 - REIHER, P.L.",1,"A",4,58,1,"Operating Systems Principles",253,11,0.069
191,"COM SCI 111 - REIHER, P.L.",1,"A-",4,58,1,"Operating Systems Principles",253,10,0.069
191,"COM SCI 111 - REIHER, P.L.",1,"B+",5,58,1,"Operating Systems Principles",253,9,0.086
191,"COM SCI 111 - REIHER, P.L.",1,"B",8,58,1,"Operating Systems Principles",253,8,0.138
191,"COM SCI 111 - REIHER, P.L.",1,"B-",6,58,1,"Operating Systems Principles",253,7,0.103
191,"COM SCI 111 - REIHER, P.L.",1,"C+",6,58,1,"Operating Systems Principles",253,6,0.103
191,"COM SCI 111 - REIHER, P.L.",1,"C",4,58,1,"Operating Systems Principles",253,5,0.069
191,"COM SCI 111 - REIHER, P.L.",1,"C-",3,58,1,"Operating Systems Principles",253,4,0.052
191,"COM SCI 111 - REIHER, P.L.",1,"D+",1,58,1,"Operating Systems Principles",253,3,0.017
191,"COM SCI 111 - REIHER, P.L.",1,"D",4,58,1,"Operating Systems Principles",253,2,0.069
191,"COM SCI 111 - REIHER, P.L.",1,"D-",4,58,1,"Operating Systems Principles",253,1,0.069
191,"COM SCI 111 - REIHER, P.L.",1,"F",9,58,1,"Operating Systems Principles",253,0,0.155
191,"COM SCI 180 - BURGIN, M.",1,"A",5,45,1,"Introduction to Algorithms and Comp",NA,11,0.111
191,"COM SCI 180 - BURGIN, M.",1,"B",14,45,1,"Introduction to Algorithms and Comp",NA,8,0.311
191,"COM SCI 180 - BURGIN, M.",1,"C",20,45,1,"Introduction to Algorithms and Comp",NA,5,0.444
191,"COM SCI 180 - BURGIN, M.",1,"C-",1,45,1,"Introduction to Algorithms and Comp",NA,4,0.022
191,"COM SCI 180 - BURGIN, M.",1,"D",2,45,1,"Introduction to Algorithms and Comp",NA,2,0.044
191,"COM SCI 180 - BURGIN, M.",1,"F",3,45,1,"Introduction to Algorithms and Comp",NA,0,0.067
191,"COM SCI 181 - BURGIN, M.",1,"A",7,35,1,"Introduction to Formal Languages an ",NA,11,0.2
191,"COM SCI 181 - BURGIN, M.",1,"B",13,35,1,"Introduction to Formal Languages an ",NA,8,0.371
191,"COM SCI 181 - BURGIN, M.",1,"C",12,35,1,"Introduction to Formal Languages an ",NA,5,0.343
191,"COM SCI 181 - BURGIN, M.",1,"F",3,35,1,"Introduction to Formal Languages an ",NA,0,0.086
191,"COMM 1 - MILLER, T.E.",1,"A+",2,14,1,"Principles of Oral Communication",253,12,0.143
191,"COMM 1 - MILLER, T.E.",1,"A",4,14,1,"Principles of Oral Communication",253,11,0.286
191,"COMM 1 - MILLER, T.E.",1,"A-",2,14,1,"Principles of Oral Communication",253,10,0.143
191,"COMM 1 - MILLER, T.E.",1,"B+",4,14,1,"Principles of Oral Communication",253,9,0.286
191,"COMM 1 - MILLER, T.E.",1,"I",1,14,1,"Principles of Oral Communication",253,0,0.071
191,"COMM 1 - MILLER, T.E.",1,"P",1,14,1,"Principles of Oral Communication",253,4,0.071
191,"COMM 1 - MILLER, T.E. LEC 2",2,"A+",4,25,1,"Principles of Oral Communication",253,12,0.16
191,"COMM 1 - MILLER, T.E. LEC 2",2,"A",2,25,1,"Principles of Oral Communication",253,11,0.08
191,"COMM 1 - MILLER, T.E. LEC 2",2,"A-",7,25,1,"Principles of Oral Communication",253,10,0.28
191,"COMM 1 - MILLER, T.E. LEC 2",2,"B+",2,25,1,"Principles of Oral Communication",253,9,0.08
191,"COMM 1 - MILLER, T.E. LEC 2",2,"C",1,25,1,"Principles of Oral Communication",253,5,0.04
191,"COMM 1 - MILLER, T.E. LEC 2",2,"C-",1,25,1,"Principles of Oral Communication",253,4,0.04
191,"COMM 1 - MILLER, T.E. LEC 2",2,"D+",1,25,1,"Principles of Oral Communication",253,3,0.04
191,"COMM 1 - MILLER, T.E. LEC 2",2,"F",2,25,1,"Principles of Oral Communication",253,0,0.08
191,"COMM 1 - MILLER, T.E. LEC 2",2,"I",2,25,1,"Principles of Oral Communication",253,0,0.08
191,"COMM 1 - MILLER, T.E. LEC 2",2,"NP",1,25,1,"Principles of Oral Communication",253,0,0.04
191,"COMM 1 - MILLER, T.E. LEC 2",2,"P",1,25,1,"Principles of Oral Communication",253,4,0.04
191,"COMM 1 - MILLER, T.E. LEC 2",2,"S",1,25,1,"Principles of Oral Communication",253,0,0.04
191,"COMM 1A - JOHNSON, K.",1,"A",24,28,3,"Public Speaking for Nonnative Speake",NA,11,0.857
191,"COMM 1A - JOHNSON, K.",1,"A-",1,28,3,"Public Speaking for Nonnative Speake",NA,10,0.036
191,"COMM 1A - JOHNSON, K.",1,"B",1,28,3,"Public Speaking for Nonnative Speake",NA,8,0.036
191,"COMM 1A - JOHNSON, K.",1,"C-",1,28,3,"Public Speaking for Nonnative Speake",NA,4,0.036
191,"COMM 1A - JOHNSON, K.",1,"F",1,28,3,"Public Speaking for Nonnative Speake",NA,0,0.036
191,"COMM 1A - JOHNSON, K. LEC 3",3,"A",23,26,3,"Public Speaking for Nonnative Speake",NA,11,0.885
191,"COMM 1A - JOHNSON, K. LEC 3",3,"B+",1,26,3,"Public Speaking for Nonnative Speake",NA,9,0.038
191,"COMM 1A - JOHNSON, K. LEC 3",3,"P",2,26,3,"Public Speaking for Nonnative Speake",NA,4,0.077
191,"COMM 1B - BRIDGEWATER, D.A.",1,"A",25,29,1,"Learning American English and Cultur",NA,11,0.862
191,"COMM 1B - BRIDGEWATER, D.A.",1,"A-",1,29,1,"Learning American English and Cultur",NA,10,0.034
191,"COMM 1B - BRIDGEWATER, D.A.",1,"B+",1,29,1,"Learning American English and Cultur",NA,9,0.034
191,"COMM 1B - BRIDGEWATER, D.A.",1,"B",1,29,1,"Learning American English and Cultur",NA,8,0.034
191,"COMM 1B - BRIDGEWATER, D.A.",1,"S",1,29,1,"Learning American English and Cultur",NA,0,0.034
191,"COMM 1B - BRIDGEWATER, D.A. LEC 2",2,"A",37,44,1,"Learning American English and Cultur",NA,11,0.841
191,"COMM 1B - BRIDGEWATER, D.A. LEC 2",2,"A-",2,44,1,"Learning American English and Cultur",NA,10,0.045
191,"COMM 1B - BRIDGEWATER, D.A. LEC 2",2,"B+",3,44,1,"Learning American English and Cultur",NA,9,0.068
191,"COMM 1B - BRIDGEWATER, D.A. LEC 2",2,"P",2,44,1,"Learning American English and Cultur",NA,4,0.045
191,"COMM 10 - SUMAN, M.W.",1,"A",1,19,1,"Introduction to Communication Stud",253,11,0.053
191,"COMM 10 - SUMAN, M.W.",1,"A-",2,19,1,"Introduction to Communication Stud",253,10,0.105
191,"COMM 10 - SUMAN, M.W.",1,"B+",2,19,1,"Introduction to Communication Stud",253,9,0.105
191,"COMM 10 - SUMAN, M.W.",1,"B",2,19,1,"Introduction to Communication Stud",253,8,0.105
191,"COMM 10 - SUMAN, M.W.",1,"B-",1,19,1,"Introduction to Communication Stud",253,7,0.053
191,"COMM 10 - SUMAN, M.W.",1,"C+",2,19,1,"Introduction to Communication Stud",253,6,0.105
191,"COMM 10 - SUMAN, M.W.",1,"C",2,19,1,"Introduction to Communication Stud",253,5,0.105
191,"COMM 10 - SUMAN, M.W.",1,"C-",1,19,1,"Introduction to Communication Stud",253,4,0.053
191,"COMM 10 - SUMAN, M.W.",1,"D",2,19,1,"Introduction to Communication Stud",253,2,0.105
191,"COMM 10 - SUMAN, M.W.",1,"D-",1,19,1,"Introduction to Communication Stud",253,1,0.053
191,"COMM 10 - SUMAN, M.W.",1,"F",1,19,1,"Introduction to Communication Stud",253,0,0.053
191,"COMM 10 - SUMAN, M.W.",1,"I",2,19,1,"Introduction to Communication Stud",253,0,0.105
191,"COMM 10 - SUMAN, M.W. LEC 2",2,"A",5,24,1,"Introduction to Communication Stud",253,11,0.208
191,"COMM 10 - SUMAN, M.W. LEC 2",2,"A-",8,24,1,"Introduction to Communication Stud",253,10,0.333
191,"COMM 10 - SUMAN, M.W. LEC 2",2,"B+",5,24,1,"Introduction to Communication Stud",253,9,0.208
191,"COMM 10 - SUMAN, M.W. LEC 2",2,"B",3,24,1,"Introduction to Communication Stud",253,8,0.125
191,"COMM 10 - SUMAN, M.W. LEC 2",2,"B-",1,24,1,"Introduction to Communication Stud",253,7,0.042
191,"COMM 10 - SUMAN, M.W. LEC 2",2,"C+",1,24,1,"Introduction to Communication Stud",253,6,0.042
191,"COMM 10 - SUMAN, M.W. LEC 2",2,"C-",1,24,1,"Introduction to Communication Stud",253,4,0.042
191,"COMM 100 - BRYANT, G.A.",2,"A+",1,16,3,"Communication Theory",253,12,0.062
191,"COMM 100 - BRYANT, G.A.",2,"A",7,16,3,"Communication Theory",253,11,0.438
191,"COMM 100 - BRYANT, G.A.",2,"A-",3,16,3,"Communication Theory",253,10,0.188
191,"COMM 100 - BRYANT, G.A.",2,"B+",2,16,3,"Communication Theory",253,9,0.125
191,"COMM 100 - BRYANT, G.A.",2,"B",2,16,3,"Communication Theory",253,8,0.125
191,"COMM 100 - BRYANT, G.A.",2,"F",1,16,3,"Communication Theory",253,0,0.062
191,"COMM 105 - ARBABZADAH, N.",1,"A+",3,11,1,"Conspiracy Theories, Media, and Mid ",NA,12,0.273
191,"COMM 105 - ARBABZADAH, N.",1,"A",2,11,1,"Conspiracy Theories, Media, and Mid ",NA,11,0.182
191,"COMM 105 - ARBABZADAH, N.",1,"A-",1,11,1,"Conspiracy Theories, Media, and Mid ",NA,10,0.091
191,"COMM 105 - ARBABZADAH, N.",1,"B+",3,11,1,"Conspiracy Theories, Media, and Mid ",NA,9,0.273
191,"COMM 105 - ARBABZADAH, N.",1,"I",1,11,1,"Conspiracy Theories, Media, and Mid ",NA,0,0.091
191,"COMM 105 - ARBABZADAH, N.",1,"P",1,11,1,"Conspiracy Theories, Media, and Mid ",NA,4,0.091
191,"COMM 109 - PETERSON, S.M.",1,"A",6,19,1,"Entrepreneurial Communication",253,11,0.316
191,"COMM 109 - PETERSON, S.M.",1,"A-",2,19,1,"Entrepreneurial Communication",253,10,0.105
191,"COMM 109 - PETERSON, S.M.",1,"B+",3,19,1,"Entrepreneurial Communication",253,9,0.158
191,"COMM 109 - PETERSON, S.M.",1,"B",3,19,1,"Entrepreneurial Communication",253,8,0.158
191,"COMM 109 - PETERSON, S.M.",1,"B-",3,19,1,"Entrepreneurial Communication",253,7,0.158
191,"COMM 109 - PETERSON, S.M.",1,"C+",1,19,1,"Entrepreneurial Communication",253,6,0.053
191,"COMM 109 - PETERSON, S.M.",1,"P",1,19,1,"Entrepreneurial Communication",253,4,0.053
191,"COMM 110 - KICENSKI, K.K.",1,"A",2,21,1,"Gender and Communication",253,11,0.095
191,"COMM 110 - KICENSKI, K.K.",1,"A-",4,21,1,"Gender and Communication",253,10,0.19
191,"COMM 110 - KICENSKI, K.K.",1,"B+",2,21,1,"Gender and Communication",253,9,0.095
