"ENROLLMENT","SUBJECT_AREA","CATLG_NBR","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_NAME","INSTR_CD","TITLE","ENROL_TERM","LG_numeric"
"20S","EDUC","35","1","B",4,81,"TOBIASON, G.A.","1","Introduction to Inquiry and Research in Education","257",8
"20S","EDUC","98","1","A+",3,20,"BEASLEY, M.E.","1","Critical Issues in Education","257",12
"20S","EDUC","98","1","A",2,20,"BEASLEY, M.E.","1","Critical Issues in Education","257",11
"20S","EDUC","98","1","A-",9,20,"BEASLEY, M.E.","1","Critical Issues in Education","257",10
"20S","EDUC","98","1","B+",2,20,"BEASLEY, M.E.","1","Critical Issues in Education","257",9
"20S","EDUC","98","1","B",1,20,"BEASLEY, M.E.","1","Critical Issues in Education","257",8
"20S","EDUC","98","1","C+",1,20,"BEASLEY, M.E.","1","Critical Issues in Education","257",6
"20S","EDUC","98","1","C",1,20,"BEASLEY, M.E.","1","Critical Issues in Education","257",5
"20S","EDUC","98","1","I",1,20,"BEASLEY, M.E.","1","Critical Issues in Education","257",0
"20S","EDUC","98T","1","A+",7,14,"MISTRY, R.S.","3","Why Can't We All Just Get Along? Intergroup Processes du","257",12
"20S","EDUC","98T","1","A",1,14,"MISTRY, R.S.","3","Why Can't We All Just Get Along? Intergroup Processes du","257",11
"20S","EDUC","98T","1","B+",1,14,"MISTRY, R.S.","3","Why Can't We All Just Get Along? Intergroup Processes du","257",9
"20S","EDUC","98T","1","B",1,14,"MISTRY, R.S.","3","Why Can't We All Just Get Along? Intergroup Processes du","257",8
"20S","EDUC","98T","1","C+",1,14,"MISTRY, R.S.","3","Why Can't We All Just Get Along? Intergroup Processes du","257",6
"20S","EDUC","98T","1","P",3,14,"MISTRY, R.S.","3","Why Can't We All Just Get Along? Intergroup Processes du","257",-1
"20S","EDUC","M102","1","A+",1,39,"SOLORZANO, D.G.","1","Mexican Americans and Schools","257",12
"20S","EDUC","M102","1","A",37,39,"SOLORZANO, D.G.","1","Mexican Americans and Schools","257",11
"20S","EDUC","M102","1","P",1,39,"SOLORZANO, D.G.","1","Mexican Americans and Schools","257",-1
"20S","EDUC","M108","1","A+",8,60,"BRAND, J.E.","1","Sociology of Education","257",12
"20S","EDUC","M108","1","A",49,60,"BRAND, J.E.","1","Sociology of Education","257",11
"20S","EDUC","M108","1","B",2,60,"BRAND, J.E.","1","Sociology of Education","257",8
"20S","EDUC","M108","1","P",1,60,"BRAND, J.E.","1","Sociology of Education","257",-1
"20S","EDUC","130","1","A+",52,196,"HOWARD, T.C.","1","Race, Class, and Education Inequality in U.S.","257",12
"20S","EDUC","130","1","A",135,196,"HOWARD, T.C.","1","Race, Class, and Education Inequality in U.S.","257",11
"20S","EDUC","130","1","A-",2,196,"HOWARD, T.C.","1","Race, Class, and Education Inequality in U.S.","257",10
"20S","EDUC","130","1","B+",1,196,"HOWARD, T.C.","1","Race, Class, and Education Inequality in U.S.","257",9
"20S","EDUC","130","1","B",1,196,"HOWARD, T.C.","1","Race, Class, and Education Inequality in U.S.","257",8
"20S","EDUC","130","1","I",1,196,"HOWARD, T.C.","1","Race, Class, and Education Inequality in U.S.","257",0
"20S","EDUC","130","1","P",4,196,"HOWARD, T.C.","1","Race, Class, and Education Inequality in U.S.","257",-1
"20S","EDUC","134","1","A+",5,39,"WOOD, J.J.","1","Introduction to Exceptional Learners","257",12
"20S","EDUC","134","1","A",33,39,"WOOD, J.J.","1","Introduction to Exceptional Learners","257",11
"20S","EDUC","134","1","A-",1,39,"WOOD, J.J.","1","Introduction to Exceptional Learners","257",10
"20S","EDUC","M136","1","A",11,11,"SHADDUCK-HERNAND1","1","Working Families and Educational Inequalities in Urban Sc","257",11
"20S","EDUC","137","1","A+",7,35,"SHARE, J. 1","1","Critical Digital Media Literacies","257",12
"20S","EDUC","137","1","A",26,35,"SHARE, J. 1","1","Critical Digital Media Literacies","257",11
"20S","EDUC","137","1","B",1,35,"SHARE, J. 1","1","Critical Digital Media Literacies","257",8
"20S","EDUC","137","1","P",1,35,"SHARE, J. 1","1","Critical Digital Media Literacies","257",-1
"20S","EDUC","139","1","A",24,34,"ALKIN, M.C. 1","1","Educational Program Evaluation","257",11
"20S","EDUC","139","1","A-",5,34,"ALKIN, M.C. 1","1","Educational Program Evaluation","257",10
"20S","EDUC","139","1","P",5,34,"ALKIN, M.C. 1","1","Educational Program Evaluation","257",-1
"20S","EDUC","139","2","A",23,29,"ALKIN, M.C. 1","1","Educational Program Evaluation","257",11
"20S","EDUC","139","2","A-",5,29,"ALKIN, M.C. 1","1","Educational Program Evaluation","257",10
"20S","EDUC","139","2","P",1,29,"ALKIN, M.C. 1","1","Educational Program Evaluation","257",-1
"20S","EDUC","150","1","A+",9,11,"TOBIASON, G.A. 1","1","Introduction to Quantitative Research in Education: Claim","257",12
"20S","EDUC","150","1","A",2,11,"TOBIASON, G.A. 1","1","Introduction to Quantitative Research in Education: Claim","257",11
"20S","EDUC","152C","1","A+",29,32,"DORIO, J. 1","1","Global Citizenship Education","257",12
"20S","EDUC","152C","1","A-",1,32,"DORIO, J. 1","1","Global Citizenship Education","257",10
"20S","EDUC","152C","1","B+",1,32,"DORIO, J. 1","1","Global Citizenship Education","257",9
"20S","EDUC","152C","1","B",1,32,"DORIO, J. 1","1","Global Citizenship Education","257",8
"20S","EDUC","162","1","A+",4,74,"BISHOP, J.P. 1","1","Policy Analysis and Real Politics of Education","257",12
"20S","EDUC","162","1","A",45,74,"BISHOP, J.P. 1","1","Policy Analysis and Real Politics of Education","257",11
"20S","EDUC","162","1","A-",13,74,"BISHOP, J.P. 1","1","Policy Analysis and Real Politics of Education","257",10
"20S","EDUC","162","1","B+",2,74,"BISHOP, J.P. 1","1","Policy Analysis and Real Politics of Education","257",9
"20S","EDUC","162","1","B",6,74,"BISHOP, J.P. 1","1","Policy Analysis and Real Politics of Education","257",8
"20S","EDUC","162","1","B-",1,74,"BISHOP, J.P. 1","1","Policy Analysis and Real Politics of Education","257",7
"20S","EDUC","162","1","F",1,74,"BISHOP, J.P. 1","1","Policy Analysis and Real Politics of Education","257",0
"20S","EDUC","162","1","I",1,74,"BISHOP, J.P. 1","1","Policy Analysis and Real Politics of Education","257",0
"20S","EDUC","162","1","P",1,74,"BISHOP, J.P. 1","1","Policy Analysis and Real Politics of Education","257",-1
"20S","EDUC","180","1","A+",15,16,"DORIO, J. 1","1","Orientation to Community Engagement","257",12
"20S","EDUC","180","1","B+",1,16,"DORIO, J. 1","1","Orientation to Community Engagement","257",9
"20S","EDUC","191A","1","A+",17,20,"TRAN, M.C. 1","1","Current Issues in Education","257",12
"20S","EDUC","191A","1","A",3,20,"TRAN, M.C. 1","1","Current Issues in Education","257",11
"20S","EDUC","191A","2","A+",13,20,"TRAN, M.C. 1","1","Current Issues in Education","257",12
"20S","EDUC","191A","2","A",2,20,"TRAN, M.C. 1","1","Current Issues in Education","257",11
"20S","EDUC","191A","2","A-",2,20,"TRAN, M.C. 1","1","Current Issues in Education","257",10
"20S","EDUC","191A","2","B",3,20,"TRAN, M.C. 1","1","Current Issues in Education","257",8
"20S","EDUC","191A","3","A+",15,19,"TRAN, M.C. 1","1","Current Issues in Education","257",12
"20S","EDUC","191A","3","A",2,19,"TRAN, M.C. 1","1","Current Issues in Education","257",11
"20S","EDUC","191A","3","A-",1,19,"TRAN, M.C. 1","1","Current Issues in Education","257",10
"20S","EDUC","191A","3","B",1,19,"TRAN, M.C. 1","1","Current Issues in Education","257",8
"20S","EDUC","191D","1","A+",3,20,"BUKSTEIN, S.J. 1","1","Current Issues in Education","257",12
"20S","EDUC","191D","1","A",16,20,"BUKSTEIN, S.J. 1","1","Current Issues in Education","257",11
"20S","EDUC","191D","1","B+",1,20,"BUKSTEIN, S.J. 1","1","Current Issues in Education","257",9
"20S","EDUC","206A","1","A+",9,12,"ROSENFELD, K.N.","1","Philosophy of Education: Introduction","257",12
"20S","EDUC","206A","1","A",1,12,"ROSENFELD, K.N.","1","Philosophy of Education: Introduction","257",11
"20S","EDUC","206A","1","B",1,12,"ROSENFELD, K.N.","1","Philosophy of Education: Introduction","257",8
"20S","EDUC","206A","1","I",1,12,"ROSENFELD, K.N.","1","Philosophy of Education: Introduction","257",0
"20S","EDUC","208A","1","A+",1,16,"NOGUERA, P.A.","1","Perspectives on Sociology of Education","257",12
"20S","EDUC","208A","1","A",10,16,"NOGUERA, P.A.","1","Perspectives on Sociology of Education","257",11
"20S","EDUC","208A","1","I",2,16,"NOGUERA, P.A.","1","Perspectives on Sociology of Education","257",0
"20S","EDUC","208A","1","S",3,16,"NOGUERA, P.A.","1","Perspectives on Sociology of Education","257",0
"20S","EDUC","211A","1","A",17,18,"HANSEN, M.P.","1","Educational and Psychological Measurement: Underlying T","257",11
"20S","EDUC","211A","1","S",1,18,"HANSEN, M.P.","1","Educational and Psychological Measurement: Underlying T","257",0
"20S","EDUC","221","1","A+",1,11,"EAGAN, K.","1","Computer Analyses of Empirical Data in Education","257",12
"20S","EDUC","221","1","A",9,11,"EAGAN, K.","1","Computer Analyses of Empirical Data in Education","257",11
"20S","EDUC","221","1","S",1,11,"EAGAN, K.","1","Computer Analyses of Empirical Data in Education","257",0
"20S","EDUC","222C","1","A+",2,14,"MANCEVICE, N.A.","1","Qualitative Data Reduction and Analysis","257",12
"20S","EDUC","222C","1","A",10,14,"MANCEVICE, N.A.","1","Qualitative Data Reduction and Analysis","257",11
"20S","EDUC","222C","1","A-",1,14,"MANCEVICE, N.A.","1","Qualitative Data Reduction and Analysis","257",10
"20S","EDUC","222C","1","S",1,14,"MANCEVICE, N.A.","1","Qualitative Data Reduction and Analysis","257",0
"20S","EDUC","222C","2","A+",1,17,"GOMEZ, K.","1","Qualitative Data Reduction and Analysis","257",12
"20S","EDUC","222C","2","A",16,17,"GOMEZ, K.","1","Qualitative Data Reduction and Analysis","257",11
"20S","EDUC","223","1","A",12,13,"DILLMAN, L.M.","1","Procedural Issues in Evaluation","257",11
"20S","EDUC","223","1","S",1,13,"DILLMAN, L.M.","1","Procedural Issues in Evaluation","257",0
"20S","EDUC","229","1","A",8,10,"GUILLEN, L.I.","1","Seminar: Special Topics in Urban Schooling","257",11
"20S","EDUC","229","1","I",2,10,"GUILLEN, L.I.","1","Seminar: Special Topics in Urban Schooling","257",0
"20S","EDUC","230C","1","A",29,40,"MARTINEZ-FERNAND","1","Linear Statistical Models in Social Science Research: Analys","0230C",11
"20S","EDUC","230C","1","S",11,40,"MARTINEZ-FERNAND","1","Linear Statistical Models in Social Science Research: Analys","0230C",0
"20S","EDUC","230CL","1","S",34,34,"MARTINEZ-FERNAND","1","Linear Statistical Models for Experimental Research: Comp ","0230CL",0
"20S","EDUC","231D","1","A",20,23,"SELTZER, M.H.","1","Advanced Quantitative Models in Nonexperimental Resea ","0231D",11
"20S","EDUC","231D","1","S",3,23,"SELTZER, M.H.","1","Advanced Quantitative Models in Nonexperimental Resea ","0231D",0
"20S","EDUC","235","1","A",10,11,"DESJARDINS, R.","1","Comparative Political Economy of Education and Skills ","235",11
"20S","EDUC","235","1","A-",1,11,"DESJARDINS, R.","1","Comparative Political Economy of Education and Skills ","235",10
"20S","EDUC","250C","1","A",13,13,"LIU, A.Y.","1","Theoretical Frameworks of Higher Education ","0250C",11
"20S","EDUC","256B","1","A+",9,19,"GRAHAM, S.H.","1","Seminar: Special Topics in Development ","0256B",12
"20S","EDUC","256B","1","A",7,19,"GRAHAM, S.H.","1","Seminar: Special Topics in Development ","0256B",11
"20S","EDUC","256B","1","I",2,19,"GRAHAM, S.H.","1","Seminar: Special Topics in Development ","0256B",0
"20S","EDUC","256B","1","S",1,19,"GRAHAM, S.H.","1","Seminar: Special Topics in Development ","0256B",0
"20S","EDUC","263","1","A+",18,20,"RIOS AGUILAR, C.","1","Seminar: Higher Education ","263",12
"20S","EDUC","263","1","S",2,20,"RIOS AGUILAR, C.","1","Seminar: Higher Education ","263",0
"20S","EDUC","263","2","A",15,19,"JAQUETTE, O.","1","Seminar: Higher Education ","263",11
"20S","EDUC","263","2","A-",1,19,"JAQUETTE, O.","1","Seminar: Higher Education ","263",10
"20S","EDUC","263","2","I",1,19,"JAQUETTE, O.","1","Seminar: Higher Education ","263",0
"20S","EDUC","263","2","S",2,19,"JAQUETTE, O.","1","Seminar: Higher Education ","263",0
"20S","EDUC","270","1","A+",7,10,"ROSENFELD, K.N.","1","Introduction to Cultural Studies ","270",12
"20S","EDUC","270","1","I",1,10,"ROSENFELD, K.N.","1","Introduction to Cultural Studies ","270",0
"20S","EDUC","270","1","S",2,10,"ROSENFELD, K.N.","1","Introduction to Cultural Studies ","270",0
"20S","EDUC","275","1","A+",2,17,"HOWARD, T.C.","1","Race and Education ","275",12
"20S","EDUC","275","1","A",15,17,"HOWARD, T.C.","1","Race and Education ","275",11
"20S","EDUC","288","2","S",11,11,"GOMEZ, K.","1","Research Apprenticeship Course ","288",0
"20S","EDUC","288","3","S",10,10,"BAILEY, A.","1","Research Apprenticeship Course ","288",0
"20S","EDUC","288","5","S",10,10,"OMWAMI, E.S.","1","Research Apprenticeship Course ","288",0
"20S","EDUC","288","7","S",11,11,"GRAHAM, S.H.","1","Research Apprenticeship Course ","288",0
"20S","EDUC","288","10","S",18,18,"KASARI, C.L.","1","Research Apprenticeship Course ","288",0
"20S","EDUC","288","11","S",11,11,"TERANISHI, R.T.","1","Research Apprenticeship Course ","288",0
"20S","EDUC","288","12","S",10,10,"SUAREZ-OROZCO, C.E","1","Research Apprenticeship Course ","288",0
"20S","EDUC","288","14","S",12,12,"TORRES, C.A.","1","Research Apprenticeship Course ","288",0
"20S","EDUC","288","15","S",16,16,"ALLEN, W.R.","1","Research Apprenticeship Course ","288",0
"20S","EDUC","288","17","S",16,16,"SOLORZANO, D.G.","1","Research Apprenticeship Course ","288",0
"20S","EDUC","288","22","S",16,16,"CHANG, M.J.","1","Research Apprenticeship Course ","288",0
"20S","EDUC","288","31","S",12,12,"JEON, M.","1","Research Apprenticeship Course ","288",0
"20S","EDUC","296G","1","A",16,16,"BARNES, K.R.","1","Research Topics in Education: Legal Aspects of Educationa ","0296G",11
"20S","EDUC","296G","2","A",14,14,"BARNES, K.R.","1","Research Topics in Education: Legal Aspects of Educationa ","0296G",11
"20S","EDUC","296H","1","A",15,15,"BARNES, K.R.","1","Research Topics in Education: Organizational Theory ","0296H",11
"20S","EDUC","296H","2","A",15,15,"BARNES, K.R.","1","Research Topics in Education: Organizational Theory ","0296H",11
"20S","EDUC","299A","1","A",10,10,"SUAREZ-OROZCO, C.E","1","Research Practicum: Education ","0299A",11
"20S","EDUC","299C","1","A",15,15,"WOOD, J.J.","1","Research Practicum: Education ","0299C",11
"20S","EDUC","299C","2","A+",2,17,"EAGAN, K.","1","Research Practicum: Education ","0299C",12
"20S","EDUC","299C","2","A",15,17,"EAGAN, K.","1","Research Practicum: Education ","0299C",11
"20S","EDUC","299C","3","A+",18,18,"DORIO, J.","1","Research Practicum: Education ","0299C",12
"20S","EDUC","301","1","S",37,37,"SHARE, J.","1","Introduction to Information and Presentation Tools ","301",0
"20S","EDUC","305","1","P",15,102,"HIPOLITO, E.D.","1","Health Education for Teachers ","305",-1
"20S","EDUC","305","1","S",87,102,"HIPOLITO, E.D.","1","Health Education for Teachers ","305",0
"20S","EDUC","318A","1","A",19,19,"GREEN, R.E.","1","Integrated Methods for Elementary Teachers ","0318A",11
"20S","EDUC","318B","1","A+",5,18,"HIPOLITO, E.D.","1","Integrated Methods for Elementary Teachers ","0318B",12
"20S","EDUC","318B","1","A",13,18,"HIPOLITO, E.D.","1","Integrated Methods for Elementary Teachers ","0318B",11
"20S","EDUC","318C","1","A+",36,37,"HIPOLITO, E.D.","1","Integrated Methods for Elementary Teachers ","0318C",12
"20S","EDUC","318C","1","A",1,37,"HIPOLITO, E.D.","1","Integrated Methods for Elementary Teachers ","0318C",11
"20S","EDUC","320B","1","A+",8,12,"ALBER, R.L.","1","Secondary Content and Literacy Methods ","0320B",12
"20S","EDUC","320B","1","A",2,12,"ALBER, R.L.","1","Secondary Content and Literacy Methods ","0320B",11
"20S","EDUC","320B","1","B+",2,12,"ALBER, R.L.","1","Secondary Content and Literacy Methods ","0320B",9
"20S","EDUC","320B","2","A+",3,15,"PEREZ, E.","1","Secondary Content and Literacy Methods ","0320B",12
"20S","EDUC","320B","2","A",12,15,"PEREZ, E.","1","Secondary Content and Literacy Methods ","0320B",11
"20S","EDUC","330C","1","S",18,18,"ARIAS, M.S.","1","Student Teaching ","0330C",0
"20S","EDUC","330C","2","S",18,18,"RAFI, F.H.","1","Student Teaching ","0330C",0
"20S","EDUC","330C","3","S",14,14,"LEE, D.O.","1","Student Teaching ","0330C",0
"20S","EDUC","330C","4","S",13,13,"ALBER, R.L.","1","Student Teaching ","0330C",0
"20S","EDUC","330C","5","A",1,29,"PARK, J.J.","1","Student Teaching ","0330C",11
"20S","EDUC","330C","5","P",5,29,"PARK, J.J.","1","Student Teaching ","0330C",-1
"20S","EDUC","330C","5","S",23,29,"PARK, J.J.","1","Student Teaching ","0330C",0
"20S","EDUC","360C","1","S",19,19,"ARIAS, M.S.","1","Novice Seminar ","0360C",0
"20S","EDUC","360C","2","S",18,18,"RAFI, F.H.","1","Novice Seminar ","0360C",0
"20S","EDUC","360C","3","S",14,14,"LEE, D.O.","1","Novice Seminar ","0360C",0
"20S","EDUC","360C","4","S",13,13,"ALBER, R.L.","1","Novice Seminar ","0360C",0
"20S","EDUC","360C","5","P",6,29,"PARK, J.J.","1","Novice Seminar ","0360C",-1
"20S","EDUC","360C","5","S",23,29,"PARK, J.J.","1","Novice Seminar ","0360C",0
"20S","EDUC","390C","1","S",37,37,"GRAMMER, J.K.","1","Colloquium Series: Human Development and Psychology Ê ","0390C",0
"20S","EDUC","405C","1","A",19,19,"ARIAS, M.S.","1","Teaching in Urban Schools: Exploring Family-School Conne ","0405C",11
"20S","EDUC","405C","2","A",16,18,"RAFI, F.H.","1","Teaching in Urban Schools: Exploring Family-School Conne ","0405C",11
"20S","EDUC","405C","2","I",2,18,"RAFI, F.H.","1","Teaching in Urban Schools: Exploring Family-School Conne ","0405C",0
"20S","EDUC","405C","3","A",14,14,"LEE, D.O.","1","Teaching in Urban Schools: Exploring Family-School Conne ","0405C",11
"20S","EDUC","405C","4","A+",8,13,"ALBER, R.L.","1","Teaching in Urban Schools: Exploring Family-School Conne ","0405C",12
"20S","EDUC","405C","4","A",2,13,"ALBER, R.L.","1","Teaching in Urban Schools: Exploring Family-School Conne ","0405C",11
"20S","EDUC","405C","4","A-",1,13,"ALBER, R.L.","1","Teaching in Urban Schools: Exploring Family-School Conne ","0405C",10
"20S","EDUC","405C","4","B+",2,13,"ALBER, R.L.","1","Teaching in Urban Schools: Exploring Family-School Conne ","0405C",9
"20S","EDUC","405C","5","A",29,29,"PARK, J.J.","1","Teaching in Urban Schools: Exploring Family-School Conne ","0405C",11
"20S","EDUC","413C","1","A+",5,38,"SANTIBANEZ, L.","1","Culture of Emphasis ","0413C",12
"20S","EDUC","413C","1","A",32,38,"SANTIBANEZ, L.","1","Culture of Emphasis ","0413C",11
"20S","EDUC","413C","1","A-",1,38,"SANTIBANEZ, L.","1","Culture of Emphasis ","0413C",10
"20S","EDUC","414C","1","A",14,14,"CHERIAN, A.","1","College Student Counseling ","0414C",11
"20S","EDUC","440C","1","A",14,15,"LAZO, G.A.","1","Administration of Instructional Programs ","0440C",11
"20S","EDUC","440C","1","A-",1,15,"LAZO, G.A.","1","Administration of Instructional Programs ","0440C",10
"20S","EDUC","440C","2","A",15,15,"LAZO, G.A.","1","Administration of Instructional Programs ","0440C",11
"20S","EDUC","442B","1","A",23,24,"BARNES, K.R.","1","Legal Aspects of Educational Management and Practice ","0442B",11
"20S","EDUC","442B","1","B+",1,24,"BARNES, K.R.","1","Legal Aspects of Educational Management and Practice ","0442B",9
"20S","EDUC","450","1","S",26,26,"CHRISTIE, C.A.","1","Leadership Capacity Building ","450",0
"20S","EDUC","454A","1","A",24,24,"ROHANNA, K.L.","1","Action Research: Collaboration in Change ","0454A",11
"20S","EDUC","456","1","A+",5,29,"STRAUS, I.W.","1","Altering Structure and Culture of Schooling ","456",12
"20S","EDUC","456","1","A",24,29,"STRAUS, I.W.","1","Altering Structure and Culture of Schooling ","456",11
"20S","EDUC","458C","1","A",26,26,"DURKIN, D.","1","Practicum: Dissertation","257",11
"20S","EDUC","466","2","A+",1,27,"SHARE, J.","1","Critical Media Literacy: Teaching Youth to Critically Read a","257",12
"20S","EDUC","466","2","A",26,27,"SHARE, J.","1","Critical Media Literacy: Teaching Youth to Critically Read a","257",11
"20S","EDUC","466","3","A+",11,29,"MAMIKONYAN, T.","1","Critical Media Literacy: Teaching Youth to Critically Read a","257",12
"20S","EDUC","466","3","A",16,29,"MAMIKONYAN, T.","1","Critical Media Literacy: Teaching Youth to Critically Read a","257",11
"20S","EDUC","466","3","A-",2,29,"MAMIKONYAN, T.","1","Critical Media Literacy: Teaching Youth to Critically Read a","257",10
"20S","EDUC","472","1","A+",3,10,"AMLANI, A.M.","1","Introduction to Philosophies of Coaching","257",12
"20S","EDUC","472","1","A",6,10,"AMLANI, A.M.","1","Introduction to Philosophies of Coaching","257",11
"20S","EDUC","472","1","B",1,10,"AMLANI, A.M.","1","Introduction to Philosophies of Coaching","257",8
"20S","EDUC","481","1","A",94,95,"HIPOLITO, E.D.","1","Knowledge and Inquiry in Classroom","257",11
"20S","EDUC","481","1","I",1,95,"HIPOLITO, E.D.","1","Knowledge and Inquiry in Classroom","257",0
"20S","EDUC","482D","1","A+",29,37,"HIPOLITO, E.D.","1","Instructional Strategies in Urban Education: Visual and Per","257",12
"20S","EDUC","482D","1","A",2,37,"HIPOLITO, E.D.","1","Instructional Strategies in Urban Education: Visual and Per","257",11
"20S","EDUC","482D","1","A-",5,37,"HIPOLITO, E.D.","1","Instructional Strategies in Urban Education: Visual and Per","257",10
"20S","EDUC","482D","1","B",1,37,"HIPOLITO, E.D.","1","Instructional Strategies in Urban Education: Visual and Per","257",8
"20S","EDUC","491","1","A",17,17,"KERSEY, S.E.","1","Curricular Decision Making","257",11
"20S","EDUC","491","2","A",20,20,"GREEN, R.E.","1","Curricular Decision Making","257",11
"20S","EDUC","491","3","A",29,29,"LOPEZ, E.F.","1","Curricular Decision Making","257",11
"20S","EDUC","491","4","A+",21,29,"NAVA-LANDEROS, I.","1","Curricular Decision Making","257",12
"20S","EDUC","491","4","A",7,29,"NAVA-LANDEROS, I.","1","Curricular Decision Making","257",11
"20S","EDUC","491","4","I",1,29,"NAVA-LANDEROS, I.","1","Curricular Decision Making","257",0
"20S","EDUC","495","1","S",14,14,"TOBIASON, G.A.","1","Teaching Preparation in Education","257",0
"20S","EDUC","498C","1","A",14,14,"SAX, L.J.","1","Directed Field Experience","257",11
"20S","EDUC","498C","7","A",17,17,"KERSEY, S.E.","1","Directed Field Experience","257",11
"20S","EDUC","498C","8","A",20,20,"GREEN, R.E.","1","Directed Field Experience","257",11
"20S","EDUC","498C","9","A",29,29,"LOPEZ, E.F.","1","Directed Field Experience","257",11
"20S","EDUC","498C","10","A+",8,29,"NAVA-LANDEROS, I.","1","Directed Field Experience","257",12
"20S","EDUC","498C","10","A",19,29,"NAVA-LANDEROS, I.","1","Directed Field Experience","257",11
"20S","EDUC","498C","10","A-",1,29,"NAVA-LANDEROS, I.","1","Directed Field Experience","257",10
"20S","EDUC","498C","10","I",1,29,"NAVA-LANDEROS, I.","1","Directed Field Experience","257",0
"20S","EDUC","499C","1","A",27,29,"APIGO, M.J.","1","Advanced Directed Field Experience","257",11
"20S","EDUC","499C","1","I",2,29,"APIGO, M.J.","1","Advanced Directed Field Experience","257",0
"20S","EDUC","597","52","I",2,30,"PARACHINI, N.P.","1","Preparation for Master's Comprehensive Examinations or","257",0
"20S","EDUC","597","52","S",28,30,"PARACHINI, N.P.","1","Preparation for Master's Comprehensive Examinations or","257",0
"20S","EDUC","599","48","S",11,11,"SOLORZANO, D.G.","1","Dissertation Research","257",0
"20S","EE BIOL","19","4","P",14,14,"CAMPBELL-STATON,","S1","Fiat Lux Freshman Seminars","257",-1
"20S","EE BIOL","97","1","A",20,20,"BARBER, P.H.","1","Variable Topics in Ecology and Evolutionary Biology","257",11
"20S","EE BIOL","100","1","A+",51,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",12
"20S","EE BIOL","100","1","A",106,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",11
"20S","EE BIOL","100","1","A-",35,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",10
"20S","EE BIOL","100","1","B+",32,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",9
"20S","EE BIOL","100","1","B",27,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",8
"20S","EE BIOL","100","1","B-",7,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",7
"20S","EE BIOL","100","1","C+",4,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",6
"20S","EE BIOL","100","1","C",9,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",5
"20S","EE BIOL","100","1","D",2,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",2
"20S","EE BIOL","100","1","F",1,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",0
"20S","EE BIOL","100","1","NP",2,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",-2
"20S","EE BIOL","100","1","P",38,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",-1
"20S","EE BIOL","100","1","DR",1,315,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior","257",0
"20S","EE BIOL","100L","1","A+",9,18,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",12
"20S","EE BIOL","100L","1","A",8,18,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",11
"20S","EE BIOL","100L","1","A-",1,18,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",10
"20S","EE BIOL","100L","2","A+",7,17,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",12
"20S","EE BIOL","100L","2","A",7,17,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",11
"20S","EE BIOL","100L","2","A-",3,17,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",10
"20S","EE BIOL","100L","3","A+",7,18,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",12
"20S","EE BIOL","100L","3","A",11,18,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",11
"20S","EE BIOL","100L","4","A+",7,15,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",12
"20S","EE BIOL","100L","4","A",8,15,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",11
"20S","EE BIOL","100L","5","A+",8,18,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",12
"20S","EE BIOL","100L","5","A",10,18,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",11
"20S","EE BIOL","100L","6","A+",3,17,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",12
"20S","EE BIOL","100L","6","A",14,17,"GORLITSKY, L.E.","1","Introduction to Ecology and Behavior Laboratory","257",11
"20S","EE BIOL","101","1","A+",6,38,"FONG, P.M.","1","Marine Botany","257",12
"20S","EE BIOL","101","1","A",24,38,"FONG, P.M.","1","Marine Botany","257",11
"20S","EE BIOL","101","1","A-",6,38,"FONG, P.M.","1","Marine Botany","257",10
