"","X","Ticket.number","Issue.Date","Issue.time","Meter.Id","Marked.Time","RP.State.Plate","Plate.Expiry.Date","VIN","Make","Body.Style","Color","Location","Route","Agency","Violation.code","Violation.Description","Fine.amount","Latitude","Longitude","Year","Street","Month"
"432",8139129,4336913302,2018-08-08,823,"WV597",NA,"CA",201902,"","MERZ","PA","OT","1000 HILGARD AV","00187",51,"88.13B+","METER EXP.",63,34.0616263016795,-118.441613471118,"2018","HILGARD",8
"433",8139462,4337086832,2018-08-08,157,"",NA,"VT",NA,"","TOYT","PA","GY","950 VETERAN AVE","504A",51,"80.56E4+","RED ZONE",93,34.0606992941008,-118.450064111012,"2018","VETERAN",8
"434",8139463,4337086843,2018-08-08,209,"",NA,"CA",NA,"","HOND","PA","SL","527 LANDFAIR AVE","504A",51,"22500F","PARKED ON SIDEWALK",68,34.0683081975298,-118.450801761854,"2018","LANDFAIR",8
"435",8139464,4337086854,2018-08-08,212,"",NA,"CA",201904,"","TOYT","PA","GY","527 LANDFAIR AVE","504A",51,"22500F","PARKED ON SIDEWALK",68,34.0683081975298,-118.450801761854,"2018","LANDFAIR",8
"436",8139465,4337086865,2018-08-08,225,"",NA,"CA",201812,"","HOND","PA","SL","500 GLENROCK AVE","504A",51,"22500F","PARKED ON SIDEWALK",68,34.0682665700223,-118.451646837357,"2018","GLENROCK",8
"437",8139467,4337086880,2018-08-08,547,"",NA,"CA",201901,"","HOND","PA","SL","10900 ROEBLING AVE","504A",51,"22502A","18 IN. CURB/2 WAY",63,34.0661296233465,-118.44845229898,"2018","ROEING",8
"438",8139468,4337086891,2018-08-08,551,"",NA,"NV",NA,"","VOLK","PA","BL","10983 ROEBLING AVE","504A",51,"22500F","PARKED ON SIDEWALK",68,34.0647510162922,-118.449706201201,"2018","ROEING",8
"439",8139469,4337086902,2018-08-08,600,"",NA,"CA",201809,"","HOND","PA","SL","424 LANDFAIR AVE","504A",51,"22500F","PARKED ON SIDEWALK",68,34.0698287812444,-118.452738333001,"2018","LANDFAIR",8
"440",8141794,4337640355,2018-08-08,912,"",NA,"NM",201807,"","VOLK","PA","WT","10803 LINDBROOK DR","00152",51,"80.61","STANDNG IN ALLEY",68,34.0608563181431,-118.440265631471,"2018","LINDBROOK",8
"441",8142202,4337740116,2018-08-08,1237,"WV316A",NA,"CA",201907,"","LNDR","PA","BK","1101 GLENDON AV N","00154",51,"88.13B+","METER EXP.",63,34.0607777841811,-118.444451717502,"2018","GLENDON  N",8
"442",8142364,4337818284,2018-08-08,1124,"WS558",NA,"CA",201810,"","HOND","PA","SL","10901 ASHTON AV","00113",51,"88.13B+","METER EXP.",63,34.0578145150778,-118.443240817797,"2018","ASHTON",8
"443",8143269,4338322111,2018-08-08,1240,"WV85",NA,"CA",201908,"","FORD","PA","GY","10900 KINROSS AV","111R",51,"88.13B+","METER EXP.",63,34.0607432999421,-118.445607113423,"2018","KINROSS",8
"444",8143270,4338322122,2018-08-08,1248,"",NA,"CA",201902,"","CHEV","VN","WT","1100 S WESTHOLME AVE","111R",51,"80.56E2","YELLOW ZONE",58,34.062653223165,-118.434252734782,"2018","S WESTHOLME",8
"445",8143271,4338322133,2018-08-08,1259,"WS565",NA,"CA",NA,"","MAZD","PA","GY","10901 ASHTON AV","111R",51,"88.13B+","METER EXP.",63,34.0578145150778,-118.443240817797,"2018","ASHTON",8
"446",8144487,4335582311,2018-08-09,1637,"WV680",NA,"CA",201812,"","HOND","PA","GY","10801 WEYBURN AV","203A",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",8
"447",8144488,4335582322,2018-08-09,1642,"",NA,"CA",NA,"","INFI","PA","SL","1060 GLENDON AVE","203A",51,"5200","DISPLAY OF PLATES",25,34.06146262674,-118.444283668433,"2018","GLENDON",8
"448",8144489,4335582333,2018-08-09,1645,"",NA,"CA",NA,"","MASE","PA","WT","1125 GLENDON AVE","203A",51,"5200","DISPLAY OF PLATES",25,34.0603672848118,-118.443993910344,"2018","GLENDON",8
"449",8144490,4335582344,2018-08-09,1646,"WV320",NA,"CA",201908,"","HYUN","PA","GY","1125 GLENDON AV","203A",51,"88.13B+","METER EXP.",63,34.0603672848118,-118.443993910344,"2018","GLENDON",8
"450",8144491,4335582355,2018-08-09,1652,"WV89",NA,"CA",201904,"","LNDR","PA","WT","10908 KINROSS AV","203A",51,"88.13B+","METER EXP.",63,34.0606327164294,-118.445788115163,"2018","KINROSS",8
"451",8144492,4335582366,2018-08-09,1653,"",NA,"CA",201904,"","LNDR","PA","WT","10908 KINROSS AV","203A",51,"5200","DISPLAY OF PLATES",25,34.0606327164294,-118.445788115163,"2018","KINROSS",8
"452",8144493,4335582370,2018-08-09,1654,"WV61",NA,"CA",NA,"","MERZ","PA","WT","1101 GAYLEY AV","203A",51,"88.13B+","METER EXP.",63,34.0601933472066,-118.446452703778,"2018","GAYLEY",8
"453",8144494,4335582381,2018-08-09,1656,"",NA,"CA",201809,"","NISS","PA","BK","1121 GAYLEY AV","203A",51,"5200","DISPLAY OF PLATES",25,34.0598865536414,-118.446190238471,"2018","GAYLEY",8
"454",8144495,4335582392,2018-08-09,1659,"",NA,"CA",201809,"","TOYT","PA","WT","10917 LINDBROOK DR S","203A",51,"5200","DISPLAY OF PLATES",25,34.0595672782713,-118.444841479431,"2018","LINDBROOK",8
"455",8144496,4335582403,2018-08-09,1701,"",NA,"CA",201810,"","MASE","PA","GY","10917 LINDBROOK DR S","203A",51,"5200","DISPLAY OF PLATES",25,34.0595672782713,-118.444841479431,"2018","LINDBROOK",8
"456",8144497,4335582414,2018-08-09,1703,"WV279A",NA,"CA",201904,"","LEXS","PA","WT","1101 WESTWOOD BLVD","203A",51,"88.13B+","METER EXP.",63,34.0607883004129,-118.44532671232,"2018","WESTWOOD",8
"457",8144498,4335582425,2018-08-09,1706,"WV97",NA,"CA",201904,"","TOYT","PA","GY","1000 GAYLEY AV","203A",51,"88.13B+","METER EXP.",63,34.0619600888849,-118.447977614145,"2018","GAYLEY",8
"458",8144499,4335582436,2018-08-09,1708,"WV54",NA,"CA",201812,"","INFI","PA","GY","1001 GAYLEY AV","203A",51,"88.13B+","METER EXP.",63,34.0619600888849,-118.447977614145,"2018","GAYLEY",8
"459",8144500,4335582440,2018-08-09,1709,"",NA,"AZ",202002,"","HYUN","PA","WT","1099 GAYLEY AV","203A",51,"80.56E2","YELLOW ZONE",58,34.0602234757446,-118.446479277639,"2018","GAYLEY",8
"460",8144501,4335582451,2018-08-09,1716,"",NA,"CA",201806,"","CHRY","PA","GY","1000 GAYLEY AV","203A",51,"5204A-","DISPLAY OF TABS",25,34.0619600888849,-118.447977614145,"2018","GAYLEY",8
"461",8144502,4335582484,2018-08-09,1721,"WV120",NA,"CA",201906,"","MERZ","PA","BK","10956 WEYBURN AVE","203A",51,"88.13B+","METER EXP.",63,34.0624992810081,-118.447072527349,"2018","WEYBURN",8
"462",8144503,4335582495,2018-08-09,1724,"",NA,"CA",NA,"","MERZ","PA","WT","1001 BROXTON AVE","203A",51,"5200","DISPLAY OF PLATES",25,34.0625269182298,-118.447029752618,"2018","BROXTON",8
"463",8144504,4335582506,2018-08-09,1725,"WV169",NA,"CA",201904,"","NISS","PA","GY","1001 BROXTON AVE","203A",51,"88.13B+","METER EXP.",63,34.0625269182298,-118.447029752618,"2018","BROXTON",8
"464",8144505,4335582510,2018-08-09,1727,"",NA,"CA",NA,"","MERZ","PA","BK","10930 WEYBURN AVE","203A",51,"5200","DISPLAY OF PLATES",25,34.0625882868819,-118.446782450974,"2018","WEYBURN",8
"465",8144506,4335582521,2018-08-09,1730,"WV663",NA,"CA",201808,"","HOND","PA","BL","10800 WEYBURN AV","203A",51,"88.13B+","METER EXP.",63,34.0616581804821,-118.440408522488,"2018","WEYBURN",8
"466",8144507,4335582532,2018-08-09,1741,"",NA,"CA",201801,"","HOND","PA","RD","1121 GLENDON AVE","203A",51,"5204A-","DISPLAY OF TABS",25,34.0604357014933,-118.444070211225,"2018","GLENDON",8
"467",8144508,4335582543,2018-08-09,1748,"WV319",NA,"CA",NA,"","MASE","PA","WT","1125 GLENDON AV","203A",51,"88.13B+","METER EXP.",63,34.0603672848118,-118.443993910344,"2018","GLENDON",8
"468",8144518,4335582646,2018-08-09,2143,"",NA,"CA",201806,"","TOYT","PA","BG","10900 WEYBURN AVE","203A",51,"5204A-","DISPLAY OF TABS",25,34.0625690434399,-118.445296571114,"2018","WEYBURN",8
"469",8144649,4336017766,2018-08-09,848,"",NA,"CA",201906,"","LEXS","PA","BL","10916 ROEBLING AVE","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0658594280791,-118.44869518791,"2018","ROEING",8
"470",8144650,4336017770,2018-08-09,851,"",NA,"CA",201810,"","LNDR","PA","GY","10990 ROEBLING AVE","00153",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0646159174666,-118.449827641836,"2018","ROEING",8
"471",8145376,4336547806,2018-08-09,1211,"",NA,"CA",201903,"","MERZ","PA","WT","1230 WESTHOLME AVE","00154",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0609202190422,-118.433233431023,"2018","WESTHOLME",8
"472",8145377,4336547810,2018-08-09,1214,"",NA,"MX",NA,"","FORD","PU","WT","1255 FAIRBURN AVE","00154",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0607163733667,-118.431839078314,"2018","FAIRBURN",8
"473",8146010,4336884775,2018-08-09,206,"",NA,"CA",201806,"","TOYT","PA","SL","11070 STRATHMORE DR","504R",51,"5204A-","DISPLAY OF TABS",25,34.0643032416312,-118.451879677613,"2018","STRATHMORE",8
"474",8146011,4336884786,2018-08-09,211,"",NA,"CA",201801,"","HYUN","PA","BK","11026 STRATHMORE DR","504R",51,"5204A-","DISPLAY OF TABS",25,34.0643421352563,-118.451031325717,"2018","STRATHMORE",8
"475",8146482,4337022594,2018-08-09,1358,"",NA,"PA",201704,"","HOND","PA","SL","940 BROXTON AVE","00104",51,"80.69AP+","NO STOP/STANDING",93,34.0631918575714,-118.44704321114,"2018","BROXTON",8
"476",8146674,4337087160,2018-08-09,935,"",NA,"CA",NA,"","TOYT","PA","BK","527 MIDVALE AVE","00101",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0677165005958,-118.452512275237,"2018","MIDVALE",8
"477",8146675,4337087171,2018-08-09,938,"",NA,"CA",201901,"","HYUN","PA","BL","11000 OPHIR DR","00101",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682665700223,-118.451646837357,"2018","OPHIR",8
"478",8146676,4337087182,2018-08-09,941,"",NA,"CA",201808,"","TOYT","PA","OT","11000 OPHIR DR","00101",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0682665700223,-118.451646837357,"2018","OPHIR",8
"479",8146918,4337169465,2018-08-09,804,"",NA,"CA",201901,"","MERZ","PA","SL","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",8
"480",8146919,4337169476,2018-08-09,805,"",NA,"AZ",201812,"","NISS","PA","BN","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",8
"481",8146920,4337169480,2018-08-09,807,"",NA,"CA",201905,"","HOND","PA","SL","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",8
"482",8146921,4337169491,2018-08-09,808,"",NA,"TX",201811,"","TOYT","PA","BL","600 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","GAYLEY",8
"483",8146922,4337169502,2018-08-09,810,"",NA,"CA",201808,"","MERZ","PA","BK","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",8
"484",8146923,4337169513,2018-08-09,812,"",NA,"CA",NA,"","MNNI","PA","BL","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",8
"485",8146924,4337169524,2018-08-09,813,"",NA,"CA",201808,"","HOND","PA","GY","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",8
"486",8146925,4337169535,2018-08-09,814,"",NA,"CA",201907,"","TOYT","PA","GN","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",8
"487",8146926,4337169546,2018-08-09,816,"",NA,"CA",201902,"","HOND","PA","BL","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",8
"488",8146927,4337169550,2018-08-09,817,"",NA,"CA",201901,"","FORD","PA","WT","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",8
"489",8146928,4337169561,2018-08-09,817,"",NA,"CA",201807,"","SUBA","PA","GY","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",8
"490",8146929,4337169572,2018-08-09,820,"",NA,"CA",201803,"","TOYT","PA","WT","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",8
"491",8146930,4337169583,2018-08-09,820,"",NA,"CA",201904,"","CHEV","PA","MR","500 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0702147602947,-118.451663960456,"2018","GAYLEY",8
"492",8146931,4337169594,2018-08-09,823,"",NA,"CA",201907,"","MERZ","PA","WT","470 GAYLEY AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0706400483848,-118.452567715497,"2018","GAYLEY",8
"493",8146934,4337169620,2018-08-09,828,"",NA,"CA",201904,"","NISS","PA","RD","415 GAYLEY AVE","00156",51,"80.69AA+","NO STOP/STAND",93,34.0703417236465,-118.454444959214,"2018","GAYLEY",8
"494",8146935,4337169631,2018-08-09,830,"",NA,"CA",201809,"","MERZ","PA","BK","415 GAYLEY AVE","00156",51,"80.69AA+","NO STOP/STAND",93,34.0703417236465,-118.454444959214,"2018","GAYLEY",8
"495",8146936,4337169642,2018-08-09,833,"",NA,"CA",201805,"","TOYT","PA","RD","415 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0701658859643,-118.452974601526,"2018","LANDFAIR",8
"496",8146937,4337169653,2018-08-09,834,"",NA,"CA",201812,"","AUDI","PA","BK","415 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0701658859643,-118.452974601526,"2018","LANDFAIR",8
"497",8146938,4337169664,2018-08-09,835,"",NA,"CA",201812,"","CADI","PA","WT","445 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0695278431879,-118.452383389939,"2018","LANDFAIR",8
"498",8146939,4337169675,2018-08-09,836,"",NA,"CA",201806,"","LNDR","PA","GY","445 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0695278431879,-118.452383389939,"2018","LANDFAIR",8
"499",8146940,4337169686,2018-08-09,837,"",NA,"CA",201902,"","TOYT","PA","BK","445 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0695278431879,-118.452383389939,"2018","LANDFAIR",8
"500",8146941,4337169690,2018-08-09,838,"",NA,"NC",201810,"","SUZI","PA","SL","445 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0695278431879,-118.452383389939,"2018","LANDFAIR",8
"501",8146942,4337169701,2018-08-09,839,"",NA,"CA",201906,"","MITS","PA","GY","445 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0695278431879,-118.452383389939,"2018","LANDFAIR",8
"502",8146943,4337169712,2018-08-09,842,"",NA,"CA",201906,"","FORD","PA","WT","10940 OPHIR DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0684628635112,-118.451327607052,"2018","OPHIR",8
"503",8146944,4337169723,2018-08-09,844,"",NA,"CA",201907,"","HOND","PA","SL","501 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0686038048748,-118.451113739719,"2018","LANDFAIR",8
"504",8146945,4337169734,2018-08-09,845,"",NA,"CA",201905,"","LEXS","PA","SL","525 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0683300939413,-118.450824993542,"2018","LANDFAIR",8
"505",8146946,4337169745,2018-08-09,847,"",NA,"CA",201806,"","TOYT","PA","BK","10924 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0677607926473,-118.4494813408,"2018","STRATHMORE",8
"506",8146947,4337169756,2018-08-09,849,"",NA,"CA",201806,"","KIA","PA","BK","10924 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0677607926473,-118.4494813408,"2018","STRATHMORE",8
"507",8146948,4337169760,2018-08-09,849,"",NA,"CA",201806,"","KIA","PA","BK","10924 STRATHMORE DR","00156",51,"5204A-","DISPLAY OF TABS",25,34.0677607926473,-118.4494813408,"2018","STRATHMORE",8
"508",8146949,4337169771,2018-08-09,850,"",NA,"CA",201901,"","LNDR","PA","BK","10918 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0679672857171,-118.449373486327,"2018","STRATHMORE",8
"509",8146950,4337169782,2018-08-09,851,"",NA,"CA",201907,"","HOND","PA","SL","10918 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0679672857171,-118.449373486327,"2018","STRATHMORE",8
"510",8146951,4337169793,2018-08-09,852,"",NA,"CA",201908,"","TOYT","PA","WT","10918 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0679672857171,-118.449373486327,"2018","STRATHMORE",8
"511",8146952,4337169804,2018-08-09,853,"",NA,"CA",201905,"","TOYT","PA","GY","10900 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","STRATHMORE",8
"512",8146953,4337169815,2018-08-09,854,"",NA,"TX",201811,"","SUBA","PA","GY","10900 STRATHMORE DR","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0685348378104,-118.448973695816,"2018","STRATHMORE",8
"513",8146954,4337169826,2018-08-09,858,"",NA,"CA",201906,"","VOLV","PA","WT","601 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0674651392605,-118.449918907603,"2018","LANDFAIR",8
"514",8146955,4337169830,2018-08-09,859,"",NA,"CA",201904,"","LEXS","PA","SL","601 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0674651392605,-118.449918907603,"2018","LANDFAIR",8
"515",8146956,4337169841,2018-08-09,900,"",NA,"CA",201812,"","INFI","PA","SL","625 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0670739567721,-118.449444631173,"2018","LANDFAIR",8
"516",8146957,4337169852,2018-08-09,901,"",NA,"CA",201905,"","VOLK","PA","BL","625 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0670739567721,-118.449444631173,"2018","LANDFAIR",8
"517",8146958,4337169863,2018-08-09,902,"",NA,"CA",201807,"","TOYT","PA","BK","625 LANDFAIR AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0670739567721,-118.449444631173,"2018","LANDFAIR",8
"518",8146959,4337169874,2018-08-09,905,"",NA,"CA",201905,"","SUBA","PA","GY","10943 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0654237853203,-118.449092373844,"2018","ROEING",8
"519",8146960,4337169885,2018-08-09,906,"",NA,"CA",201905,"","MAZD","PA","WT","10943 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0654237853203,-118.449092373844,"2018","ROEING",8
"520",8146961,4337169896,2018-08-09,908,"",NA,"CA",201811,"","TOYT","VN","GY","10971 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0649522965303,-118.449522381253,"2018","ROEING",8
"521",8146962,4337169900,2018-08-09,909,"",NA,"NV",201812,"","VOLK","PA","BL","10983 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0647510162922,-118.449706201201,"2018","ROEING",8
"522",8146963,4337169911,2018-08-09,911,"",NA,"CA",201902,"","HYUN","PA","BN","10985 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0647179316295,-118.449735739653,"2018","ROEING",8
"523",8146964,4337169922,2018-08-09,912,"",NA,"CA",201903,"","MAZD","PA","BL","10985 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0647179316295,-118.449735739653,"2018","ROEING",8
"524",8146965,4337169933,2018-08-09,913,"",NA,"CA",201906,"","JEEP","PA","WT","10991 ROEBLING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0646159174666,-118.449827641836,"2018","ROEING",8
"525",8146966,4337169944,2018-08-09,915,"",NA,"CA",201903,"","MITS","PA","WT","700 LEVERING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0656740711394,-118.450506909302,"2018","LEVERING",8
"526",8146967,4337169955,2018-08-09,917,"",NA,"CA",201902,"","VOLV","PA","BL","680 LEVERING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0659978845264,-118.450624218396,"2018","LEVERING",8
"527",8146968,4337169966,2018-08-09,918,"",NA,"CA",201906,"","TOYT","PA","WT","680 LEVERING AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0659978845264,-118.450624218396,"2018","LEVERING",8
"528",8146969,4337169970,2018-08-09,921,"",NA,"CA",NA,"","TOYT","PA","BL","530 GLENROCK AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0675753128619,-118.451322818358,"2018","GLENROCK",8
"529",8146970,4337169981,2018-08-09,922,"",NA,"CA",201902,"","HOND","PA","BK","520 GLENROCK AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0678057361233,-118.451429723473,"2018","GLENROCK",8
"530",8146971,4337169992,2018-08-09,923,"",NA,"CA",201607,"","TOYT","PA","MR","520 GLENROCK AVE","00156",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0678057361233,-118.451429723473,"2018","GLENROCK",8
"531",8146972,4337170003,2018-08-09,923,"",NA,"CA",201607,"","TOYT","PA","MR","520 GLENROCK AVE","00156",51,"5204A-","DISPLAY OF TABS",25,34.0678057361233,-118.451429723473,"2018","GLENROCK",8
"532",8147009,4337187842,2018-08-09,833,"",NA,"CA",201906,"","CHEV","PA","SL","424 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.069863149324,-118.453831486254,"2018","KELTON",8
"533",8147010,4337187853,2018-08-09,834,"",NA,"CA",201906,"","CHEV","PA","SL","424 KELTON AVE","00158",51,"5200","DISPLAY OF PLATES",25,34.069863149324,-118.453831486254,"2018","KELTON",8
"534",8147011,4337187864,2018-08-09,835,"",NA,"CA",201808,"","MERZ","PA","WT","424 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.069863149324,-118.453831486254,"2018","KELTON",8
"535",8147012,4337187875,2018-08-09,835,"",NA,"CA",201808,"","MERZ","PA","WT","424 KELTON AVE","00158",51,"5200","DISPLAY OF PLATES",25,34.069863149324,-118.453831486254,"2018","KELTON",8
"536",8147013,4337187886,2018-08-09,837,"",NA,"CA",201905,"","MERZ","PA","YE","424 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.069863149324,-118.453831486254,"2018","KELTON",8
"537",8147014,4337187890,2018-08-09,838,"",NA,"CA",201906,"","TOYT","PA","WT","424 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.069863149324,-118.453831486254,"2018","KELTON",8
"538",8147015,4337187901,2018-08-09,838,"",NA,"CA",201902,"","TOYT","PU","WT","430 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0697368109578,-118.453814290754,"2018","KELTON",8
"539",8147016,4337187912,2018-08-09,840,"",NA,"CA",201808,"","GMC","PU","WT","448 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0693605188737,-118.453769323328,"2018","KELTON",8
"540",8147017,4337187923,2018-08-09,842,"",NA,"CA",201903,"","HOND","PA","GO","510 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0681300470836,-118.453614060837,"2018","KELTON",8
"541",8147018,4337187934,2018-08-09,844,"",NA,"CA",201812,"","FORD","PA","WT","520 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0679432811358,-118.45358993447,"2018","KELTON",8
"542",8147019,4337187945,2018-08-09,845,"",NA,"CA",201802,"","ACUR","PA","GY","520 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0679432811358,-118.45358993447,"2018","KELTON",8
"543",8147020,4337187956,2018-08-09,846,"",NA,"CA",201802,"","ACUR","PA","GY","520 KELTON AVE","00158",51,"5204A-","DISPLAY OF TABS",25,34.0679432811358,-118.45358993447,"2018","KELTON",8
"544",8147021,4337187960,2018-08-09,848,"",NA,"CA",201810,"","HOND","PA","BK","670 KELTON AVE","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0647780756577,-118.452760525364,"2018","KELTON",8
"545",8147022,4337187971,2018-08-09,850,"",NA,"AK",3,"","HOND","PA","SL","11090 STRATHMORE DR","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0641352928478,-118.452700915998,"2018","STRATHMORE",8
"546",8147023,4337187982,2018-08-09,851,"",NA,"TX",201903,"","TOYT","PA","BK","11089 STRATHMORE DR","00158",51,"80.56E4+","RED ZONE",93,34.0641352928478,-118.452700915998,"2018","STRATHMORE",8
"547",8147024,4337187993,2018-08-09,854,"",NA,"CA",201808,"","FORD","VN","GN","11070 STRATHMORE DR","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0643032416312,-118.451879677613,"2018","STRATHMORE",8
"548",8147025,4337188004,2018-08-09,856,"",NA,"CA",201904,"","TOYT","PA","SL","11050 STRATHMORE DR","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0642771462738,-118.4515097356,"2018","STRATHMORE",8
"549",8148711,4337640414,2018-08-09,202,"",NA,"AZ",NA,"","GMC","CM","WT","11000 STRATHMORE DR","504A",51,"80.69.2","COMM VEH OVER TIME LIMIT",78,34.0656740711394,-118.450506909302,"2018","STRATHMORE",8
"550",8148712,4337640425,2018-08-09,208,"",NA,"CA",201806,"","FORD","PA","GY","11070 STRATHMORE DR","504A",51,"5204A-","DISPLAY OF TABS",25,34.0643032416312,-118.451879677613,"2018","STRATHMORE",8
"551",8148713,4337640436,2018-08-09,215,"",NA,"CA",201904,"","TOYT","PA","SL","679 LEVERING AVE","504A",51,"22500F","PARKED ON SIDEWALK",68,34.0658908667937,-118.4505840196,"2018","LEVERING",8
"552",8149518,4337860015,2018-08-09,857,"",NA,"CA",201906,"","MAZD","PA","BK","11050 STRATHMORE DR","00158",51,"80.69BS","NO PARK/STREET CLEAN",73,34.0642771462738,-118.4515097356,"2018","STRATHMORE",8
