"overall_rating","easiness_rating","workload_rating","clarity_rating","helpfulness_rating","reviews_count","first_name","last_name","class_code","class_title"
4.2857142857142857,3,2.5714285714285714,4.2857142857142857,3.5714285714285714,15,"Jared","Diamond","GEOG 6","World Regions: Concepts and Contemporary Issues"
4.7142857142857143,2.2857142857142857,2.5714285714285714,4.4285714285714286,4.5714285714285714,22,"Justin","Zackey","GEOG 5","People and the Earth's Ecosystems"
3.2857142857142857,2.4285714285714286,2.5714285714285714,3.8571428571428571,4.1428571428571429,18,"Kathryn","Norberg","HIST 1B","Introduction to Western Civilization: Circa A.D. 843 to Circa 1715"
4.2857142857142857,2.4285714285714286,2.5714285714285714,4.2857142857142857,4.1428571428571429,53,"Matthew","Lieberman","PSYCH 135","Social Psychology"
2.7142857142857143,2.2857142857142857,2.5714285714285714,3,2.8571428571428571,15,"Meric","Keskinel","ECON 2","Principles of Economics"
3.4285714285714286,2.8571428571428571,2.5714285714285714,3.1428571428571429,3.7142857142857143,52,"Patricia","Halpin","LIFESCI 1","Evolution, Ecology, and Biodiversity"
4.2857142857142857,2.4285714285714286,2.5714285714285714,4.2857142857142857,4.4285714285714286,44,"Ralph","Robinson","MIMG 12","Biological Threats to Society: Bioterrorism and Emerging Infections"
4.5714285714285714,2,2.5714285714285714,4.5714285714285714,4.2857142857142857,17,"Robert","Samuels","ENGCOMP 3","English Composition, Rhetoric, and Language"
3.8571428571428571,2.4285714285714286,2.5714285714285714,3.7142857142857143,4.8571428571428571,18,"Sharman","Babior","ANTHRO 9","Culture and Society"
4,2.6428571428571429,2.5714285714285714,4.2857142857142857,4.0714285714285714,17,"Sharon","Bays","GENDER 10","Introduction to Women's Studies: Feminist Perspectives on Women and Society"
4.8571428571428571,2.7142857142857143,2.5714285714285714,4.7142857142857143,4.8571428571428571,19,"Teofilo","Ruiz","HIST 1B","Introduction to Western Civilization: Circa A.D. 843 to Circa 1715"
4.1428571428571429,2.4285714285714286,2.5714285714285714,3.8571428571428571,4.1428571428571429,20,"Tim","Groeling","COMM ST 160","Political Communication"
2.1428571428571429,2.8571428571428571,2.5714285714285714,2,2,15,"Victoria","Vesna","DESMA 9","Art, Science, and Technology"
2.8888888888888889,2.4444444444444444,2.5555555555555556,2.5555555555555556,2.7777777777777778,15,"Duane","Champagne","SOCIOL M161","Comparative American Indian Societies"
4.3333333333333333,2.7777777777777778,2.5555555555555556,4.1111111111111111,4.3333333333333333,34,"Katsushi","Arisaka","PHYSICS 6B","Physics for Life Sciences Majors: Waves, Electricity, and Magnetism"
4.1111111111111111,2.5555555555555556,2.5555555555555556,3.8888888888888889,4.1111111111111111,20,"Patrick","Wen","SCAND 50W","Introduction to Scandinavian Literatures and Cultures"
3.4444444444444444,2.6666666666666667,2.5555555555555556,3,3.5555555555555556,18,"S","Sakai","ASTR 3","Nature of Universe"
3.5555555555555556,2.5555555555555556,2.5555555555555556,3,3,17,"Steven","Reise","PSYCH 100A","Psychological Statistics"
3.9090909090909091,2.5454545454545455,2.5454545454545455,4,3.5454545454545455,19,"Katalin","Bognar","ECON 41","Statistics for Economists"
4.1111111111111111,2.7222222222222222,2.5,3.7222222222222222,3.7222222222222222,22,"Alexander","Spokoyny","CHEM 171","Intermediate Inorganic Chemistry"
3,2.3333333333333333,2.5,3.5,3.5,16,"Antonio","Quicoli","SPAN M35","Spanish, Portuguese, and Nature of Language"
3.6666666666666667,2.3333333333333333,2.5,3.5,4,16,"Bernard","Nefkens","PHYSICS 10","Physics"
3.3333333333333333,2.8333333333333333,2.5,3.1666666666666667,4.3333333333333333,18,"Charles","Buchanan","PHYSICS 6A","Physics for Life Sciences Majors: Mechanics"
2.6666666666666667,2.3333333333333333,2.5,2.5,3.3333333333333333,16,"Daniel","Murfet","MATH 3A","Calculus for Life Sciences Students"
4,2.5,2.5,3.8333333333333333,4.5,20,"David","Kaplan","PHILOS 31","Logic, First Course"
3.5,2.5,2.5,3.5,3.75,22,"David","Weisbart","MATH 32B","Calculus of Several Variables"
3.4,2.6,2.5,3.5,3.4,50,"Edwin","Schauble","EPS SCI 15","Blue Planet: Introduction to Oceanography"
3,2.75,2.5,3,3.25,15,"Franklin","Ow","CHEM 171","Intermediate Inorganic Chemistry"
3.25,2.5,2.5,2.75,3.75,16,"George","Igo","PHYSICS 6A","Physics for Life Sciences Majors: Mechanics"
3.75,2.5,2.5,3.75,4.5,15,"Herbert","Morris","PHILOS 5","Philosophy in Literature"
4.0833333333333333,2.5833333333333333,2.5,4,4.0833333333333333,28,"John","Zaller","POL SCI 6","Introduction to Data Analysis"
3.5,2.5,2.5,4.1666666666666667,3.1666666666666667,15,"Kristopher","Fletcher","CLASSIC 30","Classical Mythology"
3.75,3.25,2.5,4,3.5,15,"Leah","Boustan","ECON 183","Development of Economic Institutions in U.S."
3.6666666666666667,2.3333333333333333,2.5,4,3.6666666666666667,16,"Lynn","Vavreck","POL SCI 40","Introduction to American Politics"
3.5,2.5,2.5,3.25,4.25,28,"Maha","Ashour-abdalla","PHYSICS 6A","Physics for Life Sciences Majors: Mechanics"
3.5,2.25,2.5,2.75,3.25,31,"Mahtash","Esfandiari","STATS 10","Introduction to Statistical Reasoning"
3.2857142857142857,2.5714285714285714,2.5,2.7857142857142857,2.4285714285714286,24,"Matthias","Aschenbrenner","MATH 31B","Integration and Infinite Series"
3.5,1.9,2.5,3,3.9,35,"Nicolas","Christou","STATS 13","Introduction to Statistical Methods for Life and Health Sciences"
3.5,2.5,2.5,3.1666666666666667,3.8333333333333333,19,"R","Trager","POL SCI 20","World Politics"
4.1666666666666667,2.3333333333333333,2.5,4.5,3.8333333333333333,22,"R. Edward","Geiselman","PSYCH 187A","Psychology and Law"
3.8333333333333333,2.3333333333333333,2.5,3.3333333333333333,3.5,29,"Randall","Rojas","STATS CM185","Statistical Methods for Physical Sciences"
4.25,2.875,2.5,4.5,3.625,31,"Robert","Brown","ART HIS 56A","Art of India and Southeast Asia"
3.7857142857142857,2.2142857142857143,2.5,3.6428571428571429,3.5714285714285714,16,"Sheldon","Smith","PHILOS 130","Philosophy of Space and Time"
4.5833333333333333,3.25,2.5,4.4166666666666667,4.5833333333333333,33,"Steve","Steinberg","ENGCOMP 3","English Composition, Rhetoric, and Language"
3.25,2.25,2.5,3.75,3.25,17,"Steven","Reise","PSYCH 129D","Personality"
3,2.3333333333333333,2.5,3.5,3.6666666666666667,17,"T.","Harrison","EPS SCI 8","Earthquakes"
4.6666666666666667,2.5,2.5,4.8333333333333333,4.6666666666666667,25,"W. james","Popham","ENGCOMP 3","English Composition, Rhetoric, and Language"
4.0769230769230769,2.6923076923076923,2.4615384615384615,3.9230769230769231,3.7692307692307692,21,"Catherine","Sandhofer","PSYCH 133B","Cognitive Development"
3.3846153846153846,2.0769230769230769,2.4615384615384615,3.4615384615384615,3.5384615384615385,17,"Leslie","Johns","POL SCI 139","Special Studies in International Relations"
3.3636363636363636,2.2727272727272727,2.4545454545454545,3.6363636363636364,4,21,"Michael","Chwe","POL SCI 30","Politics and Strategy"
4,2.2222222222222222,2.4444444444444444,3.2222222222222222,2.7777777777777778,17,"Edward","Kung","ECON 101","Microeconomic Theory"
1.2222222222222222,2.6666666666666667,2.4444444444444444,1.7777777777777778,1.4444444444444444,16,"Miriam","Golden","POL SCI 167A","Ideology and Development in World Politics"
2.4285714285714286,2.5714285714285714,2.4285714285714286,2.7142857142857143,3.5714285714285714,24,"Deborah","Brown","PHILOS 7","Introduction to Philosophy of Mind"
3.5714285714285714,2.4285714285714286,2.4285714285714286,3.7142857142857143,3.2857142857142857,25,"G","Okin","GEOG 1","Earth's Physical Environment"
4.5714285714285714,2.5714285714285714,2.4285714285714286,4.4285714285714286,4.7142857142857143,16,"George","Grose","RELIGN 120","Abrahamic Religions: Traditions in Tension"
3.4285714285714286,2.7142857142857143,2.4285714285714286,3.2857142857142857,3.8571428571428571,19,"Jeremy","Smoak","NR EAST 50A","First Civilizations"
4.2857142857142857,2.5714285714285714,2.4285714285714286,4.5714285714285714,4.4285714285714286,17,"Justin","Zackey","GEOG 2","Biodiversity in a Changing World"
4.5714285714285714,2.7142857142857143,2.4285714285714286,4.2857142857142857,4.2857142857142857,24,"P.","Brantingham","ANTHRO 8","Archaeology: Introduction"
3.2857142857142857,2.2857142857142857,2.4285714285714286,3.5714285714285714,4.7142857142857143,20,"Philip","Kellman","PSYCH 120B","Sensation and Perception"
4.2857142857142857,2.7142857142857143,2.4285714285714286,4.1428571428571429,3.4285714285714286,15,"Ronald","Mellor","HIST 114B","History of Rome: From Death of Caesar to Time of Constantine"
4.2142857142857143,2.7142857142857143,2.4285714285714286,4.0714285714285714,4.2142857142857143,17,"Teofilo","Ruiz","HIST 129A","Social History of Spain and Portugal: Age of Silver in Spain and Portugal, 1479 to 1789"
4.7142857142857143,2.7142857142857143,2.4285714285714286,4.5714285714285714,4.1428571428571429,19,"Vahe","Peroomian","PHYSICS 6A","Physics for Life Sciences Majors: Mechanics"
3.5454545454545455,2.6666666666666667,2.4242424242424242,3.696969696969697,3.2121212121212121,68,"Terri","Anderson","SOCIOL 1","Introductory Sociology"
2.9166666666666667,2.5,2.4166666666666667,2.5,2.5833333333333333,27,"Juana","Sanchez","STATS 100A","Introduction to Probability"
3.8,2.4,2.4,3.4,3.4,16,"Charles","Whitten","PHYSICS 1A","Physics for Scientists and Engineers: Mechanics"
3.1333333333333333,2.3333333333333333,2.4,3.0666666666666667,2.6666666666666667,41,"Eric","Scerri","CHEM 14B","Thermodynamics, Electrochemistry, Kinetics, and Organic Chemistry"
4.2,2.8,2.4,4.6,3.2,17,"J.","Getty","HIST 22","Contemporary World History, 1760 to the Present"
4.1,2.6,2.4,4.1,4.4,15,"Jessica","Cattelino","ANTHRO 9","Culture and Society"
3.8,2.4,2.4,3.4,3.4,17,"John","Bragin","HUM CS 10A","Introduction to Complex Systems Science"
4.4,2.8,2.4,4.4,4.6,17,"Paul","Davies","PSYCH 135","Social Psychology"
2.4,2.2,2.4,2.6,2.8,15,"Richard","Anderson","POL SCI 20","World Politics"
2.2,2.8,2.4,2.8,2.8,32,"Sule","Ozler","ECON 121","International Trade Theory"
3.6,2,2.4,3.4,3.6,53,"Tamara","Addison","PSYCH 10","Introductory Psychology"
2.3888888888888889,1.9444444444444444,2.3888888888888889,2.2222222222222222,2.1666666666666667,35,"Peter","Felker","CHEM 20A","Chemical Structure"
3.25,2.5,2.375,3.375,3.625,22,"Susan","Perry","ANTHRO 128A","Primate Behavior Nonhuman to Human"
4.4545454545454545,2.3636363636363636,2.3636363636363636,4.4545454545454545,4,18,"Gabriel","Rossman","SOCIOL M176","Sociology of Mass Communication"
3.1818181818181818,2.7272727272727273,2.3636363636363636,2.7272727272727273,3.3636363636363636,15,"Nedda","Mehdizadeh","ENGCOMP 3","English Composition, Rhetoric, and Language"
4.0454545454545455,2.2727272727272727,2.3636363636363636,4.2272727272727273,3.7727272727272727,47,"Steven","Hardinger","CHEM 14D","Organic Reactions and Pharmaceuticals"
2.7272727272727273,2.1818181818181818,2.3636363636363636,2.2727272727272727,2.4545454545454545,47,"William","Zame","ECON 11","Microeconomic Theory"
3.44,2.36,2.36,4,3.52,140,"Michael","Suman","COMM ST 10","Introduction to Communication Studies"
4.0714285714285714,2.2857142857142857,2.3571428571428571,3.8571428571428571,4.2142857142857143,55,"Erkki","Huhtamo","DESMA 10","Design Culture: Introduction"
2.7857142857142857,2.5714285714285714,2.3571428571428571,2.7142857142857143,2.7142857142857143,31,"Michele","Moe","ENGCOMP 3","English Composition, Rhetoric, and Language"
3.8260869565217391,1.7826086956521739,2.3478260869565217,3.8695652173913043,4.0434782608695652,35,"David","Ravetch","MGMT 1B","Principles of Accounting"
2.9655172413793103,2.103448275862069,2.3448275862068966,2.896551724137931,3.1724137931034483,101,"Laurence","Lavelle","CHEM 14B","Thermodynamics, Electrochemistry, Kinetics, and Organic Chemistry"
3.8333333333333333,2.5,2.3333333333333333,3.5,3.5,23,"Alexander","Kusenko","PHYSICS 10","Physics"
3.4166666666666667,2.9166666666666667,2.3333333333333333,2.25,2.8333333333333333,40,"Arlene","Russell","CHEM 14BL","General and Organic Chemistry Laboratory I"
3.9166666666666667,2.1666666666666667,2.3333333333333333,4.1666666666666667,3.9166666666666667,16,"Jeffrey","Prager","SOCIOL 101","Development of Sociological Theory"
4,2.7916666666666667,2.3333333333333333,3.9166666666666667,3.9166666666666667,89,"Johnny","Pang","CHEM 20L","General Chemistry Laboratory"
4.0666666666666667,2.7333333333333333,2.3333333333333333,3.0666666666666667,4.0666666666666667,24,"Joseph","Watson","NEUROSC 10","Brain Made Simple: Neuroscience for the 21st Century"
4.3333333333333333,2.3333333333333333,2.3333333333333333,3.6666666666666667,3.8333333333333333,18,"Pamela","Hobbs","COMM ST 101","Freedom of Communication"
3.5,2.3333333333333333,2.3333333333333333,3.3333333333333333,4.1666666666666667,17,"Rebecca","Davis","SOCIOL 20","Introduction to Sociological Research Methods"
3.3333333333333333,2.4,2.3333333333333333,3.4666666666666667,3.4666666666666667,31,"Sheldon","Smith","PHILOS 8","Introduction to Philosophy of Science"
3.6666666666666667,2.1111111111111111,2.3333333333333333,2.5555555555555556,3.1111111111111111,17,"Steven","Peterson","COMM ST 156","Social Networking"
2.8333333333333333,2.1666666666666667,2.3333333333333333,3.5,2.6666666666666667,16,"Thomas","Mason","CHEM 20B","Chemical Energetics and Change"
3.6923076923076923,2.6923076923076923,2.3076923076923077,3.9230769230769231,2.8461538461538462,39,"David","Phillips","HIST 1A","Introduction to Western Civilization: Ancient Civilizations from Prehistory to Circa A.D. 843"
2.6923076923076923,2.0769230769230769,2.3076923076923077,3.1538461538461538,1.7692307692307692,21,"Jeffrey","Lew","A&O SCI 2","Air Pollution"
3.8,2.7,2.3,3.8,3.9,19,"Annette","Stanton","PSYCH 150","Introduction to Health Psychology"
4.3,2.1,2.3,4.5,4.2,21,"Elizabeth","Marchant","SPAN M44","Civilization of Spanish America and Brazil"
4,1.7,2.3,3.3,4.5,32,"Lauri","Mattenson","ENGCOMP 3","English Composition, Rhetoric, and Language"
1.7142857142857143,2.1428571428571429,2.2857142857142857,1.5714285714285714,2.4285714285714286,16,"Bailin","Song","MATH 3A","Calculus for Life Sciences Students"
2.6428571428571429,2.2142857142857143,2.2857142857142857,2.2142857142857143,2.7142857142857143,15,"Jeffrey","Decker","GE CLST 60A","America in Sixties: Politics, Society, and Culture, 1954 to 1974"
3.7142857142857143,2.1428571428571429,2.2857142857142857,3.5714285714285714,3.4285714285714286,22,"Rena","Repetti","PSYCH 127","Abnormal Psychology"
4.4285714285714286,2.5714285714285714,2.2857142857142857,4.8571428571428571,5,19,"Vahe","Peroomian","PHYSICS 1A","Physics for Scientists and Engineers: Mechanics"
3.64,2.56,2.28,3.76,3.8,106,"Johnny","Pang","CHEM 14BL","General and Organic Chemistry Laboratory I"
4.8181818181818182,1.3636363636363636,2.2727272727272727,4.7272727272727273,4.5454545454545455,43,"Brent","Corbin","PHYSICS 1A","Physics for Scientists and Engineers: Mechanics"
3.2272727272727273,2.1363636363636364,2.2727272727272727,3.5909090909090909,3.2727272727272727,49,"Heather","Tienson","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism"
3.2727272727272727,2.2727272727272727,2.2727272727272727,3.1818181818181818,3.4545454545454545,18,"Pamela","Hieronymi","PHILOS 22W","Introduction to Ethical Theory"
2.2972972972972973,1.8378378378378378,2.2702702702702703,2.027027027027027,2.3513513513513514,76,"Lincoln","Chayes","MATH 32A","Calculus of Several Variables"
2.5333333333333333,2.8666666666666667,2.2666666666666667,2.6666666666666667,2.4,17,"Vilma","Ortiz","GE CLST 20A","Interracial Dynamics in American Culture and Society"
4.5,2.75,2.25,4.25,4.25,25,"Bernard","Weiner","PSYCH 178","Human Motivation"
3.8333333333333333,2.1666666666666667,2.25,4,3.5833333333333333,35,"Gregory","Rubinson","ENGCOMP 3","English Composition, Rhetoric, and Language"
3.75,2.5,2.25,3.75,3.625,27,"Huan","Huang","PHYSICS 6A","Physics for Life Sciences Majors: Mechanics"
3,2.5,2.25,3.5,3.5,19,"John","Dagenais","SPAN M42","Civilization of Spain and Portugal"
3.1785714285714286,2.2142857142857143,2.25,3.8214285714285714,2.6785714285714286,39,"Julie","Gardner-Treloar","MGMT 1A","Principles of Accounting"
3.25,2.5,2.25,3.5,3.5,29,"Michael","Sproul","ECON 11","Microeconomic Theory"
4.75,2.25,2.25,4.5,4.5,27,"Ralph","Robinson","MIMG 6","Introduction to Microbiology"
3,2.5,2.25,3.25,3.25,15,"Richard","Von glahn","HIST 11A","History of China: To 1000"
2.4615384615384615,2.4615384615384615,2.2307692307692308,2.4615384615384615,2.4615384615384615,16,"Blake","Allmendinger","ENGL 182A","Specialized Studies in Colonial American Literature"
3.4615384615384615,2.4615384615384615,2.2307692307692308,3.5384615384615385,3.8461538461538462,23,"Susanne","Lohmann","POL SCI 115A",""
3.7777777777777778,2.3333333333333333,2.2222222222222222,3.7777777777777778,3.4444444444444444,28,"John","Kochian","COMM ST 1","Principles of Oral Communication"
3.5,2.4285714285714286,2.2142857142857143,2.9285714285714286,3.5,18,"Roger","Ulrich","ASTR 4","Black Holes and Cosmic Catastrophes"
3.6,2.8,2.2,3.6,3.4,15,"David","Reitzel","ASTR 3","Nature of Universe"
1.9,1.7,2.2,1.6,2.6,21,"Delroy","Baugh","CHEM 110A","Physical Chemistry: Chemical Thermodynamics"
3,2.6,2.2,3.2,2.8,23,"Gang","Liu","MATH 32A","Calculus of Several Variables"
2.6,2.6,2.2,2.6,2.4,97,"Joseph","Almog","PHILOS 7","Introduction to Philosophy of Mind"
3.2666666666666667,2,2.2,3.9333333333333333,3.7333333333333333,15,"Lowell","Gallagher","ENGL 4HW","Critical Reading and Writing"
3.6,2.8,2.2,3.4,3.2,16,"Marde","Gregory","COMM ST 1","Principles of Oral Communication"
2.6,2,2.2,3,2.8,21,"Nancy","Woolf","PSYCH 10","Introductory Psychology"
3.6,2.4,2.2,3.8,3.6,15,"Robert","Winter","MUSIC 10","Computer-Assisted Sight-Singing Laboratory"
4.3636363636363636,2.4545454545454545,2.1818181818181818,3.6363636363636364,4.6363636363636364,20,"John","Zaller","POL SCI 141B","Electoral Politics: Public Opinion and Voting Behavior"
3.1818181818181818,2.2727272727272727,2.1818181818181818,3.3636363636363636,2.7272727272727273,21,"Leslie","Johns","POL SCI 20","World Politics"
3.6666666666666667,2.5,2.1666666666666667,3.6666666666666667,3.1666666666666667,15,"David","Heber","PHYSCI 167","Physiology of Nutrition"
3.5,2.3333333333333333,2.1666666666666667,3.6666666666666667,4.1666666666666667,16,"David","Weisbart","MATH 33B","Differential Equations"
4,2.1666666666666667,2.1666666666666667,4.8333333333333333,4.5,17,"Jonah","Chang","CHEM 30B","Organic Chemistry: Reactivity and Synthesis, Part I"
2.5,2.3333333333333333,2.1666666666666667,2.1666666666666667,2.3333333333333333,25,"Jose","Cruz-salvadores","SPAN 25","Advanced Spanish and Composition"
4.3333333333333333,2.6666666666666667,2.1666666666666667,4,4.5,28,"Teofilo","Ruiz","HIST 2C","Religion, the Occult, and Science: Mystics, Heretics, and Witches in Western Tradition, 1000 to 1600"
4.0833333333333333,2.25,2.1666666666666667,4.1666666666666667,4.3333333333333333,15,"Vasa","Mihich","DESMA 23","Drawing"
2.4615384615384615,2.2307692307692308,2.1538461538461538,3.3076923076923077,2.2307692307692308,33,"Jeffrey","Lew","A&O SCI 3","Introduction to Atmospheric Environment"
3,2.1428571428571429,2.1428571428571429,3.5714285714285714,2.7142857142857143,15,"John","Agnew","GEOG 140","Political Geography"
3.2857142857142857,2.2857142857142857,2.1428571428571429,3.1428571428571429,3.4285714285714286,16,"N","Heller","CHIN 60","Introduction to Chinese Religions"
4.2857142857142857,1.4285714285714286,2.1428571428571429,4,4.2857142857142857,28,"Robert","Cousins","PHYSICS 10","Physics"
3.8571428571428571,1.7142857142857143,2.1428571428571429,4,3.7142857142857143,24,"Robert","Frank","HIST 3D","Themes in History of Medicine"
2.7142857142857143,1.8571428571428571,2.1428571428571429,2.4285714285714286,2.8571428571428571,19,"Russell","Jacoby","HIST 121E","History of Modern Europe: Era of Total War, 1914 to 1945"
3.375,2.5,2.125,3.375,3.125,20,"Aaron","Blaisdell","PSYCH 110","Fundamentals of Learning"
3.125,2.0625,2.125,3,3.9375,22,"Carlos Armando","Cantu Garcia","ECON 11","Microeconomic Theory"
2.75,2,2.125,3,3.625,23,"Ladan","Shams","PSYCH 120B","Sensation and Perception"
4.375,2,2.125,4.375,4.5,33,"Richard","Kaner","CHEM 171","Intermediate Inorganic Chemistry"
3.75,2.125,2.125,4.125,4,18,"Saree","Makdisi","ENGL 10A","English Literature to 1660"
3.5,1.75,2.125,3.625,3.75,41,"Stan","Schein","PSYCH 115","Principles of Behavioral Neuroscience"
4,1.8888888888888889,2.1111111111111111,4.4444444444444444,3.5555555555555556,15,"Sanjay","Subrahmanyam","HIST 9A","Introduction to Asian Civilizations: History of India"
3.6666666666666667,1.5833333333333333,2.0833333333333333,3.5,4.0833333333333333,17,"David","Ravetch","MGMT 1A","Principles of Accounting"
2.6666666666666667,2.0833333333333333,2.0833333333333333,3.0833333333333333,2,15,"Jeffrey","Lew","A&O SCI 3L","Introduction to Atmospheric Environment Laboratory"
3.9166666666666667,2.4166666666666667,2.0833333333333333,4.4166666666666667,3.8333333333333333,17,"Jukka","Virtanen","COMPTNG 10A","Introduction to Programming"
3.6666666666666667,2.0833333333333333,2.0833333333333333,4.0833333333333333,3.5833333333333333,24,"Michael","Levine","NEUROSC 10","Brain Made Simple: Neuroscience for the 21st Century"
3.6153846153846154,2.4615384615384615,2.0769230769230769,3.6153846153846154,3.3846153846153846,20,"Marc","Trachtenberg","POL SCI 138A","International Politics, 1815 to 1914"
3.5555555555555556,1.3333333333333333,2,3.3333333333333333,4.3333333333333333,20,"Benjamin","Schwartz","CHEM 20A","Chemical Structure"
2.6666666666666667,2.4444444444444444,2,2.3333333333333333,2.5555555555555556,20,"Blake","Allmendinger","ENGL 115A","American Popular Literature"
3.875,1.75,2,4.125,2.5,15,"David","Phillips","HIST 113A","History of Ancient Greece: Rise of Greek City-State"
3.5,2.5,2,3.5,3.5,19,"David","Rigby","GEOG 4","Globalization: Regional Development and World Economy"
2.2857142857142857,1.4285714285714286,2,2.8571428571428571,2.5714285714285714,43,"Debra","Pires","LIFESCI 1","Evolution, Ecology, and Biodiversity"
3.5,1.5,2,4,3.75,19,"Edward","Mcdevitt","ECON 2","Principles of Economics"
1.5714285714285714,1.8571428571428571,2,2,2,29,"George","Gruner","PHYSICS 6B","Physics for Life Sciences Majors: Waves, Electricity, and Magnetism"
3.25,2.5,2,2.75,3.75,22,"Giovanni","Zocchi","PHYSICS 1A","Physics for Scientists and Engineers: Mechanics"
4,2.375,2,4.25,3.25,24,"Glen","Macdonald","GEOG 2","Biodiversity in a Changing World"
3.5,2.2,2,3.7,3.7,21,"Johnny","Pang","CHEM 14CL","General and Organic Chemistry Laboratory II"
3.5714285714285714,1.7142857142857143,2,3.7142857142857143,3.5714285714285714,19,"Joseph","Esdin","PHYSCI 198C","Advanced Studies for Honors Research in Physiological Science"
3.5454545454545455,2.1818181818181818,2,3.9090909090909091,3.7272727272727273,15,"Joshua","Dienstag","POL SCI 116A","Marxism"
1.875,2,2,1.625,1.75,38,"Juana","Sanchez","STATS 10","Introduction to Statistical Reasoning"
3.1666666666666667,2,2,3.6666666666666667,3.6666666666666667,18,"Karl","Lisovsky","ENGCOMP 3","English Composition, Rhetoric, and Language"
2.1666666666666667,1.6666666666666667,2,2.5,3.1666666666666667,15,"Ladan","Shams","PSYCH 100A","Psychological Statistics"
2.6666666666666667,1.5,2,2.6666666666666667,2.8333333333333333,27,"Larry","Butcher","PSYCH 115","Principles of Behavioral Neuroscience"
4.5555555555555556,2.1111111111111111,2,4.4444444444444444,4.1111111111111111,27,"Lisa","Gerrard","ENGCOMP 3","English Composition, Rhetoric, and Language"
4,1.9230769230769231,2,4.0769230769230769,4.2307692307692308,24,"Olga","Radko","MATH 32B","Calculus of Several Variables"
3,2.1428571428571429,2,2.5714285714285714,3.5714285714285714,15,"Paul","Barber","EE BIOL 109","Introduction to Marine Science"
2.1875,2.125,2,1.875,2.6875,16,"Paul","Weiss","CHEM 20B","Chemical Energetics and Change"
2.7142857142857143,2.2857142857142857,2,2.5714285714285714,2.4285714285714286,15,"Richard","Oberlin","MATH 3B","Calculus for Life Sciences Students"
4.5,2.3,2,4.5,4.6,17,"Richard","Yarborough","ENGL M104A","Early Afro-American Literature"
3,2,2,3.1,3.7,23,"Robert","Gould","STATS 10","Introduction to Statistical Reasoning"
2.8333333333333333,2,2,2.6666666666666667,3.1666666666666667,16,"Sean","Mcauliffe","PSYCH 101","General Psychology Laboratory"
4.4,2,2,3.8,4.8,16,"William","Gelbart","CHEM 20A","Chemical Structure"
4.5714285714285714,2,2,4.2857142857142857,4.4285714285714286,24,"Yung-ya","Lin","CHEM 20A","Chemical Structure"
3.8571428571428571,2.3571428571428571,1.9285714285714286,3.8571428571428571,3.5,16,"Catherine","Sandhofer","PSYCH 131","Research in Developmental Psychology"
3.5384615384615385,2.4615384615384615,1.9230769230769231,3.3076923076923077,3.6923076923076923,33,"Johnny","Pang","CHEM 30AL","General Chemistry Laboratory II"
2.9166666666666667,2.1666666666666667,1.9166666666666667,3.6666666666666667,2.5,18,"Julie","Gardner-Treloar","MGMT 123","Auditing"
3.3636363636363636,1.6363636363636364,1.9090909090909091,3.7272727272727273,3.8181818181818182,60,"Edward","Mcdevitt","ECON 11","Microeconomic Theory"
2.6363636363636364,2,1.9090909090909091,2.9090909090909091,2,18,"Jeffrey","Lew","A&O SCI 104","Fundamentals of Air and Water Pollution"
2.9,1.9,1.9,2.7,2.6,15,"Gabriel","Piterberg","HIST 105B","Survey of Middle East from 500 to the Present: 1300 to 1700"
3.8888888888888889,2.1111111111111111,1.8888888888888889,4.3333333333333333,3.7777777777777778,17,"Edward","Mcdevitt","ECON 101","Microeconomic Theory"
2.5294117647058824,1.6470588235294118,1.8823529411764706,3.4117647058823529,2.8823529411764706,57,"Michael","Thies","POL SCI 50","Introduction to Comparative Politics"
2.625,1.5,1.875,2.625,2.75,24,"Richard","Weiss","CHEM 153A","Biochemistry: Introduction to Structure, Enzymes, and Metabolism"
2.9333333333333333,2.0666666666666667,1.8666666666666667,2.0666666666666667,3.0666666666666667,36,"Maher","Henary","CHEM 14BL","General and Organic Chemistry Laboratory I"
3.4285714285714286,2.2857142857142857,1.8571428571428571,3.4285714285714286,3.5714285714285714,43,"Gretchen","Davis","STATS 10","Introduction to Statistical Reasoning"
3.1428571428571429,1.2857142857142857,1.8571428571428571,2.8571428571428571,3.2857142857142857,21,"Harold","Barrett","ANTHRO 7","Human Evolution"
3.7142857142857143,1.5714285714285714,1.8571428571428571,3.2857142857142857,3,15,"Isaac","Goldbring","MATH 33B","Differential Equations"
3.7142857142857143,1.4285714285714286,1.8571428571428571,4.2857142857142857,3.4285714285714286,18,"Vinay","Lal","HIST 9A","Introduction to Asian Civilizations: History of India"
2.2857142857142857,1.5714285714285714,1.8571428571428571,2.5714285714285714,2.5714285714285714,15,"Zsuzsa","Berend","SOCIOL M174","Sociology of the Family"
3.4615384615384615,1.5384615384615385,1.8461538461538462,4.1538461538461538,3,22,"Joshua","Dienstag","POL SCI 10","Introduction to Political Theory"
1.5,1.5,1.8333333333333333,1.8333333333333333,2.8333333333333333,21,"Ivaylo","Dinov","STATS 13","Introduction to Statistical Methods for Life and Health Sciences"
2.7272727272727273,2.0909090909090909,1.8181818181818182,2.5454545454545455,2.0909090909090909,17,"Gabriel","Piterberg","HIST 9D","Introduction to Asian Civilizations: History of the Near and Middle East"
